AreaID|ManagedAreaName|Year|ParameterName|RelativeDepth|ActivityType|N|Min|Max|Median|Mean|StandardDeviation|ProgramIDs
5|Big Bend Seagrasses Aquatic Preserve|1993|Total Suspended Solids, TSS|Bottom|Lab|1|4|4|4|4||5002
5|Big Bend Seagrasses Aquatic Preserve|1995|Total Suspended Solids, TSS|Bottom|Lab|4|4|12|6|7|3.46410161513775|5002
5|Big Bend Seagrasses Aquatic Preserve|1996|Total Suspended Solids, TSS|Bottom|Lab|21|0|26|7|9.71428571428571|6.61167798023208|5002
5|Big Bend Seagrasses Aquatic Preserve|1997|Total Suspended Solids, TSS|Bottom|Lab|13|2|66|24|25.6923076923077|20.1510322952474|5002
5|Big Bend Seagrasses Aquatic Preserve|1999|Total Suspended Solids, TSS|Bottom|Lab|2|4|6|5|5|1.4142135623731|5002
5|Big Bend Seagrasses Aquatic Preserve|2000|Total Suspended Solids, TSS|Bottom|Lab|1|5|5|5|5||5002
5|Big Bend Seagrasses Aquatic Preserve|2001|Total Suspended Solids, TSS|Bottom|Lab|4|4|4|4|4|0|5002
5|Big Bend Seagrasses Aquatic Preserve|2002|Total Suspended Solids, TSS|Bottom|Lab|2|4|4|4|4|0|5002
5|Big Bend Seagrasses Aquatic Preserve|2008|Total Suspended Solids, TSS|Bottom|Lab|6|4|8|4|5|1.67332005306815|5002
5|Big Bend Seagrasses Aquatic Preserve|2011|Total Suspended Solids, TSS|Bottom|Lab|3|17|20|17|18|1.73205080756888|5002
5|Big Bend Seagrasses Aquatic Preserve|2017|Total Suspended Solids, TSS|Bottom|Lab|2|2|3|2.5|2.5|0.707106781186548|5002
5|Big Bend Seagrasses Aquatic Preserve|2018|Total Suspended Solids, TSS|Bottom|Lab|1|4|4|4|4||5002
5|Big Bend Seagrasses Aquatic Preserve|2019|Total Suspended Solids, TSS|Bottom|Lab|1|2|2|2|2||5002
5|Big Bend Seagrasses Aquatic Preserve|2020|Total Suspended Solids, TSS|Bottom|Lab|9|2|4|2|2.55555555555556|0.881917103688197|5002
5|Big Bend Seagrasses Aquatic Preserve|2021|Total Suspended Solids, TSS|Bottom|Lab|10|2|4|2|2.3|0.674948557710553|477, 5002
5|Big Bend Seagrasses Aquatic Preserve|2022|Total Suspended Solids, TSS|Bottom|Lab|1|2|2|2|2||5002
14|Estero Bay Aquatic Preserve|2005|Total Suspended Solids, TSS|Bottom|Lab|1|16.5|16.5|16.5|16.5||5002
14|Estero Bay Aquatic Preserve|2006|Total Suspended Solids, TSS|Bottom|Lab|1|18.3|18.3|18.3|18.3||5002
14|Estero Bay Aquatic Preserve|2012|Total Suspended Solids, TSS|Bottom|Lab|1|24.9|24.9|24.9|24.9||5002
14|Estero Bay Aquatic Preserve|2014|Total Suspended Solids, TSS|Bottom|Lab|2|19.9|70.6|45.25|45.25|35.850313806158|5002
14|Estero Bay Aquatic Preserve|2016|Total Suspended Solids, TSS|Bottom|Lab|12|11.7|53.6|26.2|27.3|12.5462779703421|5002
14|Estero Bay Aquatic Preserve|2017|Total Suspended Solids, TSS|Bottom|Lab|7|4.1|34.1|16.5|18.1285714285714|10.457647008404|5002
14|Estero Bay Aquatic Preserve|2018|Total Suspended Solids, TSS|Bottom|Lab|60|0.85|55.3|8.465|14.769|13.0526409692133|5002
14|Estero Bay Aquatic Preserve|2019|Total Suspended Solids, TSS|Bottom|Lab|49|0.6|42.6|10.9|14.6540816326531|10.4743545780411|5002
14|Estero Bay Aquatic Preserve|2020|Total Suspended Solids, TSS|Bottom|Lab|34|2.1|59.8|6.025|12.0147058823529|14.2116764275215|5002
14|Estero Bay Aquatic Preserve|2021|Total Suspended Solids, TSS|Bottom|Lab|69|2.95|33.2|11.5|13.2521739130435|7.53891587415225|5002
14|Estero Bay Aquatic Preserve|2022|Total Suspended Solids, TSS|Bottom|Lab|17|4.5|21|8.5|10.9294117647059|5.48828464844463|5002
18|Gasparilla Sound-Charlotte Harbor Aquatic Preserve|1996|Total Suspended Solids, TSS|Bottom|Lab|8|3|13|8.5|7.875|3.52288437018791|5002
18|Gasparilla Sound-Charlotte Harbor Aquatic Preserve|1997|Total Suspended Solids, TSS|Bottom|Lab|24|1|34|7.5|9.125|7.23104719098561|5002
18|Gasparilla Sound-Charlotte Harbor Aquatic Preserve|1998|Total Suspended Solids, TSS|Bottom|Lab|24|3|15|8.5|8.29166666666667|3.36838455238615|5002
18|Gasparilla Sound-Charlotte Harbor Aquatic Preserve|1999|Total Suspended Solids, TSS|Bottom|Lab|24|6|23|14|14.1666666666667|4.20834230161191|5002
18|Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2000|Total Suspended Solids, TSS|Bottom|Lab|19|7.9|59|15|21.4473684210526|14.4955689942767|5002
18|Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2001|Total Suspended Solids, TSS|Bottom|Lab|24|0.8|51.6|14.4|19.9375|14.0470579466492|5002
18|Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2003|Total Suspended Solids, TSS|Bottom|Lab|4|3.69|8.32|7.23|6.6175|2.08472819971014|5002
18|Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2004|Total Suspended Solids, TSS|Bottom|Lab|4|13.9|40.7|24.5|25.9|11.0791094708314|5002
18|Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2006|Total Suspended Solids, TSS|Bottom|Lab|40|2.33|56.4|11.65|14.6055|12.3843470165221|5002
18|Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2007|Total Suspended Solids, TSS|Bottom|Lab|26|1.6|13.8|5.665|6.68076923076923|3.24115648875758|5002
18|Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2009|Total Suspended Solids, TSS|Bottom|Lab|24|4.8|48|14.7|15.2254166666667|8.84719212600771|5002
18|Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2010|Total Suspended Solids, TSS|Bottom|Lab|45|2.16|58.4|9.54|11.8924444444444|10.3721075169627|479, 5002
18|Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2011|Total Suspended Solids, TSS|Bottom|Lab|57|0.57|61.8|10.6|14.7915789473684|13.8232952694089|479, 5002
18|Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2012|Total Suspended Solids, TSS|Bottom|Lab|54|0.57|92|7.09|11.4437037037037|13.5571413049869|479, 5002
18|Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2013|Total Suspended Solids, TSS|Bottom|Lab|47|2.2|39.8|6.5|9.3031914893617|8.51619176637452|479, 5002
18|Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2014|Total Suspended Solids, TSS|Bottom|Lab|57|3.2|34.3|9.2|12.4394736842105|8.42726366813872|479, 5002
18|Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2015|Total Suspended Solids, TSS|Bottom|Lab|55|2.16|49.8|8.8|11.36|9.32820732251657|479, 5002
18|Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2016|Total Suspended Solids, TSS|Bottom|Lab|24|1.33|78.7|6.655|13.0091666666667|17.5559854568839|479, 5002
18|Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2020|Total Suspended Solids, TSS|Bottom|Lab|81|1.67|77.1|7.71|9.81160493827161|9.77282513616075|479, 5002
18|Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2021|Total Suspended Solids, TSS|Bottom|Lab|57|0.8|132|18.4|23.3956140350877|20.0407782513504|479, 5002
22|Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|1999|Total Suspended Solids, TSS|Bottom|Lab|1|42|42|42|42||5002
22|Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2000|Total Suspended Solids, TSS|Bottom|Lab|6|12|22.3|14.7|16.1166666666667|4.11067715427357|5002
22|Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2001|Total Suspended Solids, TSS|Bottom|Lab|2|21|34|27.5|27.5|9.19238815542512|5002
22|Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2002|Total Suspended Solids, TSS|Bottom|Lab|4|3|19|6|8.5|7.54983443527075|5002
22|Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2003|Total Suspended Solids, TSS|Bottom|Lab|3|15|36|18|23|11.3578166916005|5002
22|Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2005|Total Suspended Solids, TSS|Bottom|Lab|5|4|12|5|6.4|3.36154726279432|5002
