AreaID|ManagedAreaName|Year|Month|ParameterName|RelativeDepth|ActivityType|N_Data|Min|Max|Median|Mean|StandardDeviation|ProgramIDs
5|Big Bend Seagrasses Aquatic Preserve|1999|10|Total Suspended Solids, TSS|Bottom|Sample|1|6|6|6|6||5002
5|Big Bend Seagrasses Aquatic Preserve|2000|3|Total Suspended Solids, TSS|Bottom|Sample|1|5|5|5|5||5002
5|Big Bend Seagrasses Aquatic Preserve|2001|9|Total Suspended Solids, TSS|Bottom|Sample|2|4|4|4|4|0|5002
5|Big Bend Seagrasses Aquatic Preserve|2001|10|Total Suspended Solids, TSS|Bottom|Sample|2|4|4|4|4|0|5002
5|Big Bend Seagrasses Aquatic Preserve|2002|1|Total Suspended Solids, TSS|Bottom|Sample|1|4|4|4|4||5002
5|Big Bend Seagrasses Aquatic Preserve|2002|4|Total Suspended Solids, TSS|Bottom|Sample|1|4|4|4|4||5002
5|Big Bend Seagrasses Aquatic Preserve|2016|8|Total Suspended Solids, TSS|Bottom|Sample|1|5|5|5|5||5002
5|Big Bend Seagrasses Aquatic Preserve|2017|10|Total Suspended Solids, TSS|Bottom|Sample|1|7|7|7|7||5002
5|Big Bend Seagrasses Aquatic Preserve|2018|2|Total Suspended Solids, TSS|Bottom|Sample|3|3|4|3|3.33333333333333|0.577350269189626|5002
5|Big Bend Seagrasses Aquatic Preserve|2018|4|Total Suspended Solids, TSS|Bottom|Sample|3|2|4|2|2.66666666666667|1.15470053837925|5002
5|Big Bend Seagrasses Aquatic Preserve|2018|7|Total Suspended Solids, TSS|Bottom|Sample|2|2|3|2.5|2.5|0.707106781186548|5002
5|Big Bend Seagrasses Aquatic Preserve|2018|9|Total Suspended Solids, TSS|Bottom|Sample|2|3|6|4.5|4.5|2.12132034355964|5002
5|Big Bend Seagrasses Aquatic Preserve|2018|10|Total Suspended Solids, TSS|Bottom|Sample|2|2|2|2|2|0|5002
5|Big Bend Seagrasses Aquatic Preserve|2018|11|Total Suspended Solids, TSS|Bottom|Sample|1|2|2|2|2||5002
5|Big Bend Seagrasses Aquatic Preserve|2019|1|Total Suspended Solids, TSS|Bottom|Sample|1|2|2|2|2||5002
5|Big Bend Seagrasses Aquatic Preserve|2020|1|Total Suspended Solids, TSS|Bottom|Sample|1|2|2|2|2||5002
5|Big Bend Seagrasses Aquatic Preserve|2020|7|Total Suspended Solids, TSS|Bottom|Sample|1|3|3|3|3||5002
5|Big Bend Seagrasses Aquatic Preserve|2020|10|Total Suspended Solids, TSS|Bottom|Sample|1|2|2|2|2||5002
5|Big Bend Seagrasses Aquatic Preserve|2021|1|Total Suspended Solids, TSS|Bottom|Sample|1|2|2|2|2||5002
5|Big Bend Seagrasses Aquatic Preserve|2021|3|Total Suspended Solids, TSS|Bottom|Sample|1|2|2|2|2||5002
5|Big Bend Seagrasses Aquatic Preserve|2021|10|Total Suspended Solids, TSS|Bottom|Sample|1|2|2|2|2||5002
9|Cape Haze Aquatic Preserve|2007|10|Total Suspended Solids, TSS|Bottom|Sample|1|3.3|3.3|3.3|3.3||479
9|Cape Haze Aquatic Preserve|2008|1|Total Suspended Solids, TSS|Bottom|Sample|1|7.4|7.4|7.4|7.4||479
9|Cape Haze Aquatic Preserve|2008|3|Total Suspended Solids, TSS|Bottom|Sample|1|18.1|18.1|18.1|18.1||479
9|Cape Haze Aquatic Preserve|2008|4|Total Suspended Solids, TSS|Bottom|Sample|1|8.5|8.5|8.5|8.5||479
