AreaID|ManagedAreaName|Year|ParameterName|RelativeDepth|ActivityType|N|Min|Max|Median|Mean|StandardDeviation|ProgramIDs
2|Apalachicola Bay Aquatic Preserve|1992|Total Suspended Solids, TSS|All|All|2|28|36|32|32|5.65685424949238|5002
2|Apalachicola Bay Aquatic Preserve|2001|Total Suspended Solids, TSS|All|All|10|4|29|17|18.6|9.72053953692329|5002
2|Apalachicola Bay Aquatic Preserve|2007|Total Suspended Solids, TSS|All|All|96|4|863|11|35.25|124.390471796212|5002
2|Apalachicola Bay Aquatic Preserve|2012|Total Suspended Solids, TSS|All|All|16|6|38|13.5|16.125|10.5|5002
2|Apalachicola Bay Aquatic Preserve|2013|Total Suspended Solids, TSS|All|All|107|3|30|8|9.30841121495327|4.45821525960839|355, 5002
2|Apalachicola Bay Aquatic Preserve|2014|Total Suspended Solids, TSS|All|All|223|2|46|9|10.52466367713|6.56554422305843|355
2|Apalachicola Bay Aquatic Preserve|2015|Total Suspended Solids, TSS|All|All|232|3|56|9|10.9008620689655|7.69964294095006|355
2|Apalachicola Bay Aquatic Preserve|2016|Total Suspended Solids, TSS|All|All|230|3|43|10|11.3652173913043|6.40118771018366|355
2|Apalachicola Bay Aquatic Preserve|2017|Total Suspended Solids, TSS|All|All|232|3|70|10|11.7931034482759|7.5512875440992|355
2|Apalachicola Bay Aquatic Preserve|2018|Total Suspended Solids, TSS|All|All|218|1|46|10.5|14.0733944954128|9.84554115273508|355, 5002
2|Apalachicola Bay Aquatic Preserve|2019|Total Suspended Solids, TSS|All|All|225|2|83|7|8.82666666666667|8.04070004059703|355, 5002
2|Apalachicola Bay Aquatic Preserve|2020|Total Suspended Solids, TSS|All|All|16|4|9|5.5|6|1.54919333848297|5002
2|Apalachicola Bay Aquatic Preserve|2021|Total Suspended Solids, TSS|All|All|20|3|14|7|8|4.10391340834062|5002
2|Apalachicola Bay Aquatic Preserve|2022|Total Suspended Solids, TSS|All|All|8|6|27|12.5|13.75|6.86086208660607|5002
