AreaID,ManagedAreaName,ParameterName,RelativeDepth,ActivityType,N_Total,N_Include,N_H,perc_H,N_I,perc_I,N_Q,perc_Q,N_S,perc_S,N_U,perc_U
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Total Nitrogen,Bottom,Sample,4856,4275,0,0,2170,1.64735891168031,378,0.286959294292698,0,0,823,0.624781743922992
28,Matlacha Pass Aquatic Preserve,Total Nitrogen,Bottom,Sample,1276,1267,0,0,2170,1.64735891168031,378,0.286959294292698,0,0,823,0.624781743922992
29,Mosquito Lagoon Aquatic Preserve,Total Nitrogen,Bottom,Sample,351,351,0,0,2170,1.64735891168031,378,0.286959294292698,0,0,823,0.624781743922992
30,Nassau River-St. Johns River Marshes Aquatic Preserve,Total Nitrogen,Bottom,Sample,698,692,0,0,2170,1.64735891168031,378,0.286959294292698,0,0,823,0.624781743922992
48,Nature Coast Aquatic Preserve,Total Nitrogen,Bottom,Sample,4423,4417,0,0,2170,1.64735891168031,378,0.286959294292698,0,0,823,0.624781743922992
31,North Fork St. Lucie Aquatic Preserve,Total Nitrogen,Bottom,Sample,460,460,0,0,2170,1.64735891168031,378,0.286959294292698,0,0,823,0.624781743922992
33,Pellicer Creek Aquatic Preserve,Total Nitrogen,Bottom,Sample,2888,2888,0,0,2170,1.64735891168031,378,0.286959294292698,0,0,823,0.624781743922992
34,Pine Island Sound Aquatic Preserve,Total Nitrogen,Bottom,Sample,3128,3099,0,0,2170,1.64735891168031,378,0.286959294292698,0,0,823,0.624781743922992
35,Pinellas County Aquatic Preserve,Total Nitrogen,Bottom,Sample,14229,14168,0,0,2170,1.64735891168031,378,0.286959294292698,0,0,823,0.624781743922992
37,Rocky Bayou State Park Aquatic Preserve,Total Nitrogen,Bottom,Sample,584,584,0,0,2170,1.64735891168031,378,0.286959294292698,0,0,823,0.624781743922992
38,Rookery Bay Aquatic Preserve,Total Nitrogen,Bottom,Sample,2820,2818,0,0,2170,1.64735891168031,378,0.286959294292698,0,0,823,0.624781743922992
39,Rookery Bay National Estuarine Research Reserve,Total Nitrogen,Bottom,Sample,5810,5807,0,0,2170,1.64735891168031,378,0.286959294292698,0,0,823,0.624781743922992
12,Southeast Florida Coral Reef Ecosystem Conservation Area,Total Nitrogen,Bottom,Sample,939,939,0,0,2170,1.64735891168031,378,0.286959294292698,0,0,823,0.624781743922992
40,St. Andrews State Park Aquatic Preserve,Total Nitrogen,Bottom,Sample,1136,1136,0,0,2170,1.64735891168031,378,0.286959294292698,0,0,823,0.624781743922992
41,St. Joseph Bay Aquatic Preserve,Total Nitrogen,Bottom,Sample,1402,1396,0,0,2170,1.64735891168031,378,0.286959294292698,0,0,823,0.624781743922992
42,St. Joseph Bay State Buffer Preserve,Total Nitrogen,Bottom,Sample,53,53,0,0,2170,1.64735891168031,378,0.286959294292698,0,0,823,0.624781743922992
43,St. Martins Marsh Aquatic Preserve,Total Nitrogen,Bottom,Sample,1068,1067,0,0,2170,1.64735891168031,378,0.286959294292698,0,0,823,0.624781743922992
44,Terra Ceia Aquatic Preserve,Total Nitrogen,Bottom,Sample,2066,2042,0,0,2170,1.64735891168031,378,0.286959294292698,0,0,823,0.624781743922992
45,Tomoka Marsh Aquatic Preserve,Total Nitrogen,Bottom,Sample,304,304,0,0,2170,1.64735891168031,378,0.286959294292698,0,0,823,0.624781743922992
47,Yellow River Marsh Aquatic Preserve,Total Nitrogen,Bottom,Sample,85,85,0,0,2170,1.64735891168031,378,0.286959294292698,0,0,823,0.624781743922992
