ManagedAreaName|Month|N|Min|Max|Median|Mean|StandardDeviation|ProgramIDs
Cape Romano-Ten Thousand Islands Aquatic Preserve|6|23|39.5|141.2|63.5|69.8469565217391|26.7775751558145|354
Cape Romano-Ten Thousand Islands Aquatic Preserve|7|9|23.3|72.8|36.7|44.2888888888889|16.6222324346374|354
Cape Romano-Ten Thousand Islands Aquatic Preserve|8|23|20.45|143.5|60.7|63.7291304347826|32.0419819658584|354
Cape Romano-Ten Thousand Islands Aquatic Preserve|9|18|32.1|103.5|57.4|60.2616666666667|21.3867386755548|354
Cape Romano-Ten Thousand Islands Aquatic Preserve|10|18|35.8|124.8|62.9|64.2177777777778|22.418926761203|354
Cape Romano-Ten Thousand Islands Aquatic Preserve|11|17|65.9|94.7|78|79.2058823529412|9.5851754410284|354
Cape Romano-Ten Thousand Islands Aquatic Preserve|12|11|73.5|100.1|84.6|86.9545454545455|9.01624795980718|354
Cockroach Bay Aquatic Preserve|1|143|44.2|112.5|81.3|80.6181818181818|12.483282547063|5002
Cockroach Bay Aquatic Preserve|2|142|57.1|114.7|81.3|81.0260563380282|10.511342604269|5002
Cockroach Bay Aquatic Preserve|3|147|34.9|127.7|73.2|73.6673469387755|12.1518934950811|5002
Cockroach Bay Aquatic Preserve|4|155|29.4|119.7|67.7|70.938064516129|16.9304623289246|5002
Cockroach Bay Aquatic Preserve|5|163|6|99.6|65.6|65.9527607361963|14.6837960278696|4067, 5002
Cockroach Bay Aquatic Preserve|6|142|25.7|112.9|53.7|56.2690140845071|13.5806087408794|5002
Cockroach Bay Aquatic Preserve|7|142|12.6|76.4|52.9|53.4|9.35966144747488|5002
Cockroach Bay Aquatic Preserve|8|1337|3.2|105.5|47.8|46.4418848167539|10.3300124647868|4067, 5002
Cockroach Bay Aquatic Preserve|9|1024|2.2|137.2|48.3|50.2134765625|22.7228779607384|4067, 5002
Cockroach Bay Aquatic Preserve|10|181|9.3|107.3|64.5|65.0475138121547|12.1169695930073|4067, 5002
Cockroach Bay Aquatic Preserve|11|167|29|99|69.6|68.088622754491|10.1517309293959|5002
Cockroach Bay Aquatic Preserve|12|120|54.1|131.8|73.8|75.1916666666667|10.2531453123185|5002
Coupon Bight Aquatic Preserve|1|10|81.46295447|107.53494667|99.823981175|97.260488586|9.03905115683208|297
Coupon Bight Aquatic Preserve|2|2|64.08176677|99.68296311|81.88236494|81.88236494|25.1738473503677|297
Coupon Bight Aquatic Preserve|3|7|73.3766789|128.06037798|97.23324151|99.22424965|20.4463862585132|297
Coupon Bight Aquatic Preserve|4|1|96.03175559|96.03175559|96.03175559|96.03175559||297
Coupon Bight Aquatic Preserve|5|12|47.69186502|117.37650566|94.44739228|86.9958819225|27.020612737457|297
Coupon Bight Aquatic Preserve|6|7|58.8587357|118.11096311|101.7878046|91.8769341785714|20.9598215898167|297
Coupon Bight Aquatic Preserve|7|6|91.63554245|95.23897136|93.591826825|93.7770703583333|1.33410127504949|297
Coupon Bight Aquatic Preserve|8|8|53.6803298|130.9|75.95732341|83.44288359625|29.3940499431756|297, 5002
Coupon Bight Aquatic Preserve|9|4|85.71799624|90.55813654|88.596046155|88.3670562725|2.19990011481461|297
Coupon Bight Aquatic Preserve|10|8|70.51849983|95.45126822|83.20028605|84.8249305775|7.83274543127843|297, 5002
Coupon Bight Aquatic Preserve|11|6|73.62921217|93.61986995|87.85037164|85.033462105|9.21802636078124|297
Coupon Bight Aquatic Preserve|12|7|46.22500268|102.34233402|70.35696977|78.5885913514286|20.7253878014287|297
Florida Keys National Marine Sanctuary|1|1421|41.16717137|191.56624352|97.21051222|94.7407545790289|11.4042205803269|297, 5002
Florida Keys National Marine Sanctuary|2|1438|0.4|156.72137938|98.02203997|94.2737117243741|11.9333943037768|297, 5002
Florida Keys National Marine Sanctuary|3|1357|12.91491526|153.34343014|97.42688819|93.368601593832|14.3159886062456|297, 5002
Florida Keys National Marine Sanctuary|4|1191|0.4|166.8520196|97.20444674|94.0168272108648|16.4983327837399|297, 5002
Florida Keys National Marine Sanctuary|5|1852|25.4|190.87091797|95.33901983|90.7728008184125|13.2095963205462|297, 5002
Florida Keys National Marine Sanctuary|6|1126|5.1|152.24202335|89.58214531|85.659456769183|15.8129171822111|102, 297
Florida Keys National Marine Sanctuary|7|1938|40.53665315|171.43794831|93.08151922|90.6152019409649|10.6023396183969|297
Florida Keys National Marine Sanctuary|8|1591|0.6|226.21282553|88.28071634|86.8275614751477|16.7212116480428|297, 5002
Florida Keys National Marine Sanctuary|9|1237|32.44299693|137.24088536|93.44822671|86.0813130439046|12.228982708426|297
Florida Keys National Marine Sanctuary|10|1769|5.5|135.20975051|91.52919387|90.3679978991803|11.2210992790097|297, 5002
Florida Keys National Marine Sanctuary|11|1622|1.6|207.00786256|94.622129015|91.8840938947102|13.0406518162469|297, 5002
Florida Keys National Marine Sanctuary|12|1196|36.34886338|131.20210495|97.346206205|90.0101198554014|12.382481056791|297, 5002
Guana River Marsh Aquatic Preserve|1|12|84.5|100.3|94.4|93.9833333333333|4.91377161813118|5002
Guana River Marsh Aquatic Preserve|2|23|71.2|104.2|85|87.6130434782609|9.86243121178113|5002, 5014
Guana River Marsh Aquatic Preserve|3|11|81.4|99.1|90.7|90.5909090909091|6.33742132818302|5002
Guana River Marsh Aquatic Preserve|4|11|72|97.9|87|85.5909090909091|8.06429842521401|5002
Guana River Marsh Aquatic Preserve|5|14|56|92.5|76.4|76.0214285714286|9.343049952643|5002, 5014
Guana River Marsh Aquatic Preserve|6|18|43.6|86.3|67.4|67.45|11.693550258457|5002
Guana River Marsh Aquatic Preserve|7|18|18.6|123.3|59.95|68.2|24.8269066562399|5002, 5014
Guana River Marsh Aquatic Preserve|8|19|43|93.5|59.3|62.4315789473684|17.7483349025441|5002
Guana River Marsh Aquatic Preserve|9|14|51.1|92.3|75.7|73.3857142857143|12.0132527551135|5002, 5014
Guana River Marsh Aquatic Preserve|10|25|19.1|94|71.1|72.076|16.8230565990052|5002, 5014
Guana River Marsh Aquatic Preserve|11|24|7.14|98.8|85|82.9308333333333|17.666358084535|5002, 5014
Guana River Marsh Aquatic Preserve|12|23|71.2|128.5|87.8|89.7347826086957|11.5751147135746|5002, 5014
Guana Tolomato Matanzas National Estuarine Research Reserve|1|36|84.5|102.2|95.75|94.8416666666667|4.69871562998109|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2|55|63|104.2|93|89.2363636363636|10.5134721972856|5002, 5014
Guana Tolomato Matanzas National Estuarine Research Reserve|3|31|78|106|95|92.9032258064516|7.40826042878118|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|4|35|50.5|111|87|86.1971428571429|12.4130501942935|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|5|35|48.8|92.7|81.2|79.8942857142857|10.2477240760813|5002, 5014
Guana Tolomato Matanzas National Estuarine Research Reserve|6|42|36|98.5|74.6|72.0119047619048|14.0040447533605|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|7|40|18.6|123.3|76.4|72.4575|20.5960151423422|5002, 5014
Guana Tolomato Matanzas National Estuarine Research Reserve|8|39|43|98.8|70|69.4871794871795|18.065293557234|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|9|39|42.1|100.8|75.2|75.1923076923077|14.988985159555|5002, 5014
Guana Tolomato Matanzas National Estuarine Research Reserve|10|50|19.1|103.2|76.6|74.668|16.7207245229215|5002, 5014
Guana Tolomato Matanzas National Estuarine Research Reserve|11|47|7.14|100.7|90.7|86.3668085106383|15.7694157905605|5002, 5014
Guana Tolomato Matanzas National Estuarine Research Reserve|12|52|59.1|128.5|89.5|89.0057692307692|10.4265952080234|5002, 5014
Indian River-Malabar to Vero Beach Aquatic Preserve|1|42|7.8|131|90.15|88.5414285714286|28.0246646220379|3001, 3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2|32|0.6686|109.44|86.8|81.311109375|28.3478777781013|3001, 3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|3|43|6.2|127|89.554|85.1763720930233|25.410786709419|95, 3001, 3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|4|41|4.9|119.51|83.07|76.7090243902439|28.9959059010818|3001, 3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|5|40|7.8|130.8|78.46|71.8215|29.6101279060963|3001, 3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|6|44|2.5|126.2|76.44|69.7011363636364|30.1961320652481|3001, 3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|7|39|0|153.65|64.8|59.3117948717949|32.9109614495803|3001, 3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|8|40|0|118.07|64.45|54.33225|37.7197446416772|3001, 3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|9|28|4|134.1|46.295|54.1532142857143|39.016221987458|3001, 3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|10|39|4.5|123.45|57.6|58.3730769230769|33.426612558342|3001, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|11|40|1.5|135.46|80.085|72.69575|35.835463589929|3001, 3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|12|32|6.9|123.3|86.235|74.309375|31.6271089249652|3001, 3013, 5002
Jensen Beach to Jupiter Inlet Aquatic Preserve|1|2|79.85|82.53|81.19|81.19|1.89504617357995|3001
Jensen Beach to Jupiter Inlet Aquatic Preserve|2|13|73.24|104|95.7|94.4484615384616|8.48518890592489|3001, 3013, 10001
Jensen Beach to Jupiter Inlet Aquatic Preserve|3|1|90.9|90.9|90.9|90.9||10001
Jensen Beach to Jupiter Inlet Aquatic Preserve|4|5|89.1|101.4|96.1|96.26|4.62417560220198|3001, 10001
Jensen Beach to Jupiter Inlet Aquatic Preserve|6|6|86.6|118|105.3|104.55|11.0259239975614|10001
Jensen Beach to Jupiter Inlet Aquatic Preserve|7|5|58.04|109.3|100.7|90.028|20.6919530252705|3001, 3013, 10001
Jensen Beach to Jupiter Inlet Aquatic Preserve|8|9|61.08|105.9|100.5|92.5422222222222|17.0021335262503|3001, 10001
Jensen Beach to Jupiter Inlet Aquatic Preserve|9|2|65.9|65.9|65.9|65.9|0|3001
Jensen Beach to Jupiter Inlet Aquatic Preserve|10|7|75.8|102|86.6|86.4414285714286|9.87986576928288|3001, 10001
Jensen Beach to Jupiter Inlet Aquatic Preserve|11|3|76.88|90.84|82.7|83.4733333333333|7.01205628423884|3001
Jensen Beach to Jupiter Inlet Aquatic Preserve|12|8|76.2|111.4|93.95|94.3975|12.7752235093671|3001, 10001
Loxahatchee River-Lake Worth Creek Aquatic Preserve|1|5|92.5|103.1|99.8|99.44|4.16329196670135|10001
Loxahatchee River-Lake Worth Creek Aquatic Preserve|2|31|80.1|109|99.2|97.8483870967742|7.69769969829697|10001
Loxahatchee River-Lake Worth Creek Aquatic Preserve|3|4|96.4|104.3|98.75|99.55|3.50666032952532|10001
Loxahatchee River-Lake Worth Creek Aquatic Preserve|4|44|66.2|119.8|99.1|96.9568181818182|9.97192332285357|10001
Loxahatchee River-Lake Worth Creek Aquatic Preserve|5|3|82.4|100.1|92|91.5|8.86058688801142|10001
Loxahatchee River-Lake Worth Creek Aquatic Preserve|6|49|49|124.1|98.5|94.7714285714286|14.8480638468455|10001
Loxahatchee River-Lake Worth Creek Aquatic Preserve|7|3|84.4|103.5|89.8|92.5666666666667|9.84598056738552|10001
Loxahatchee River-Lake Worth Creek Aquatic Preserve|8|43|65.1|117.5|100|96.346511627907|13.4213289533809|10001
Loxahatchee River-Lake Worth Creek Aquatic Preserve|9|3|90.6|92.4|92.4|91.8|1.03923048454133|10001
Loxahatchee River-Lake Worth Creek Aquatic Preserve|10|43|63.5|112.2|92.9|91.5718604651163|11.3672064365236|10001
Loxahatchee River-Lake Worth Creek Aquatic Preserve|11|6|88|116|99.6|101.233333333333|10.2461049509883|10001
Loxahatchee River-Lake Worth Creek Aquatic Preserve|12|35|66.5|116.5|98.5|95.4114285714286|10.7620184917518|10001
Nassau River-St. Johns River Marshes Aquatic Preserve|1|13|84.6|103.1|91.2|91.7|4.90900533034273|5002
Nassau River-St. Johns River Marshes Aquatic Preserve|2|11|76.9|142.1|94.8|95.9636363636364|16.5777726324903|5002
Nassau River-St. Johns River Marshes Aquatic Preserve|3|24|66|105.9|92.55|91.2666666666667|8.72610609242358|5002
Nassau River-St. Johns River Marshes Aquatic Preserve|4|17|66.7|103.2|83.4|82.5411764705883|10.389962633687|5002
Nassau River-St. Johns River Marshes Aquatic Preserve|5|15|72.9|94.2|80.4|81.7533333333333|6.74736632923931|5002
Nassau River-St. Johns River Marshes Aquatic Preserve|6|16|52.7|94.4|75.2|75.5|11.2017260574729|5002
Nassau River-St. Johns River Marshes Aquatic Preserve|7|12|57.7|108.6|84.85|82.7583333333333|15.4306341313949|5002
Nassau River-St. Johns River Marshes Aquatic Preserve|8|12|15.1|101.9|78.65|73.75|23.8903365781686|5002
Nassau River-St. Johns River Marshes Aquatic Preserve|9|11|43.6|98.7|68.5|71.5363636363636|18.5585706738031|5002
Nassau River-St. Johns River Marshes Aquatic Preserve|10|23|58.5|111|77.6|80.6086956521739|14.2673152549798|5002
Nassau River-St. Johns River Marshes Aquatic Preserve|11|14|74.2|101.4|92.2|91.3357142857143|7.36870796970929|5002
Nassau River-St. Johns River Marshes Aquatic Preserve|12|15|79.8|100|90.6|91.38|4.89288112611432|5002
Pinellas County Aquatic Preserve|1|181|59.3|122.2|93.1|91.61291160221|11.5419015784964|95, 5002
Pinellas County Aquatic Preserve|2|222|12.9|134.9|95.95|95.0446531531531|11.464579796917|95, 4067, 5002
Pinellas County Aquatic Preserve|3|201|59.1|165|95.3|96.3172189054727|11.1362315893592|95, 4067, 5002
Pinellas County Aquatic Preserve|4|522|35.9|131.1|79.9|77.9209214559387|17.9609563089287|95, 4067, 5002
Pinellas County Aquatic Preserve|5|453|21.1|159.8|83.7|81.5754017660044|21.3702964017443|95, 4067, 5002
Pinellas County Aquatic Preserve|6|331|9.3|136.1|87|85.9282416918429|17.8003474336764|95, 5002
Pinellas County Aquatic Preserve|7|269|3.19|154.8|87.5|85.4945130111524|24.3145188926721|95, 4067, 5002, 5008
Pinellas County Aquatic Preserve|8|1438|0.306|178.9|68.6|63.9071182197497|27.2514013552946|95, 102, 4067, 5002
Pinellas County Aquatic Preserve|9|5280|0.646|193.8|84.1|82.8427386363636|22.9837787720062|95, 4067, 5002
Pinellas County Aquatic Preserve|10|1236|12.9|161.1|92.7|94.2192872168285|20.9238612749529|95, 4067, 5002
Pinellas County Aquatic Preserve|11|197|41.4|180.8|91.199|90.7788984771574|14.3153537375958|95, 5002
Pinellas County Aquatic Preserve|12|256|21.1|135|93.65|92.494453125|13.2754547991127|95, 5002, 5008
Rocky Bayou State Park Aquatic Preserve|1|16|46.1|109.1|65.2|70.00625|21.0062361772245|537, 5002
Rocky Bayou State Park Aquatic Preserve|2|24|24.8|107|82.35|79.1166666666667|22.1437137348507|537, 5002
Rocky Bayou State Park Aquatic Preserve|3|22|14.7|106.1|77.6|73.55|28.6850508602851|537, 5002
Rocky Bayou State Park Aquatic Preserve|4|22|7.4|85|58.6|50.5|26.7243958459931|537, 5002
Rocky Bayou State Park Aquatic Preserve|5|24|14.8|124.8|65.35|61.2583333333333|30.3286622458556|537, 5002
Rocky Bayou State Park Aquatic Preserve|6|21|12.6|87.7|41.7|44.4380952380952|22.917078264702|537, 5002
Rocky Bayou State Park Aquatic Preserve|7|20|2.5|47.8|26.65|24.075|16.1760015552605|537, 5002
Rocky Bayou State Park Aquatic Preserve|8|23|2.6|65.4|17.9|20.1608695652174|17.2187461039213|537, 5002
Rocky Bayou State Park Aquatic Preserve|9|24|5.1|81.3|34.7|35.2083333333333|24.9367010242136|537, 5002
Rocky Bayou State Park Aquatic Preserve|10|23|3.3|96|62.5|53.2147826086957|31.7833323771446|537, 5002
Rocky Bayou State Park Aquatic Preserve|11|19|6.02|101.4|70.1|59.3221052631579|27.5734968521399|537, 5002
Rocky Bayou State Park Aquatic Preserve|12|19|20.6|96.8|73.8|73.1157894736842|21.1947651597143|537, 5002
Rookery Bay Aquatic Preserve|1|9|10|120.34|93.5|89.16|31.8194028856608|354, 5002
Rookery Bay Aquatic Preserve|2|6|77.5|126.55|81.2|90.7083333333333|19.5344929974306|354
Rookery Bay Aquatic Preserve|3|20|71.7|106.8|89.5|87.89|10.3458560226839|354, 5002
Rookery Bay Aquatic Preserve|4|13|69.1|103.6|87.3|87|9.88416241604046|354
Rookery Bay Aquatic Preserve|5|13|62.4|123.8|80.6|84.1|19.0198580436343|354
Rookery Bay Aquatic Preserve|6|25|35.1|95.8|70.9|70.6272|15.6255665283961|354, 5002
Rookery Bay Aquatic Preserve|7|10|43.5|88.8|59.5|63.95|15.0343495591484|354
Rookery Bay Aquatic Preserve|8|17|0.88|92.9|66.8|55.2311764705882|37.1411602676789|354
Rookery Bay Aquatic Preserve|9|9|35.4|102.8|55.9|60.5511111111111|21.056315824738|354, 5002
Rookery Bay Aquatic Preserve|10|11|59.9|90.7|70.6|71.8272727272727|8.89742557250027|354
Rookery Bay Aquatic Preserve|11|9|66.2|105.5|85|84.7555555555556|11.0996746699071|354
Rookery Bay Aquatic Preserve|12|10|75.7|108.7|89.6|90.2|9.69352590363509|354
Rookery Bay National Estuarine Research Reserve|1|22|72.5|120.34|93.1|94.6|14.8019487134055|354, 5002
Rookery Bay National Estuarine Research Reserve|2|32|57.6|134.5|84.95|88.70625|17.8233796711854|354
Rookery Bay National Estuarine Research Reserve|3|46|30.2|144.2|88.7|87.8826086956522|19.3537628192995|354, 5002
Rookery Bay National Estuarine Research Reserve|4|37|52.1|110.5|83.2|81.2654054054054|14.158760655626|354
Rookery Bay National Estuarine Research Reserve|5|26|45.4|104.6|78.55|77.4884615384615|14.4827435777363|354
Rookery Bay National Estuarine Research Reserve|6|51|35.1|141.2|70.7|71.123137254902|19.9779844318886|354, 5002
Rookery Bay National Estuarine Research Reserve|7|16|23.1|88.8|58.3|56.78125|20.4884754191228|354
Rookery Bay National Estuarine Research Reserve|8|29|0.88|143.5|60.8|55.4489655172414|32.3061171059453|354
Rookery Bay National Estuarine Research Reserve|9|31|19.5|112|51.53|54.9841935483871|23.1859254396848|354, 5002
Rookery Bay National Estuarine Research Reserve|10|28|35.8|86|64.3|63.2310714285714|13.7111955713099|354
Rookery Bay National Estuarine Research Reserve|11|27|8.23|115.4|81.3|79.1218518518519|19.6187465366551|354
Rookery Bay National Estuarine Research Reserve|12|25|68.5|116.3|87.2|87.68|9.7965129850711|354
Terra Ceia Aquatic Preserve|1|59|57.8|146.2|92.8|89.6169491525424|15.1237328057635|5002
Terra Ceia Aquatic Preserve|2|53|73.2|108.3|94.5|93.888679245283|5.89591319922794|5002
Terra Ceia Aquatic Preserve|3|66|70.6|103|91.65|90.1621212121212|6.51284565364162|4067, 5002
Terra Ceia Aquatic Preserve|4|62|69.9|115.5|92.1|91.3|7.1441137068035|5002
Terra Ceia Aquatic Preserve|5|65|48.9|132.3|89.9|89.8138461538462|14.2421346377031|4067, 5002
Terra Ceia Aquatic Preserve|6|61|42.1|113.4|86.7|85.8409836065574|10.0189050807158|5002
Terra Ceia Aquatic Preserve|7|54|55.9|104.8|82.75|82.2611111111111|9.37301257760141|4067, 5002
Terra Ceia Aquatic Preserve|8|333|3.1|150.4|78|80.739039039039|31.7224917591781|4067, 5002
Terra Ceia Aquatic Preserve|9|675|24|159.7|90.3|91.5056296296296|18.9020259620743|4067, 5002
Terra Ceia Aquatic Preserve|10|523|50.6|150.7|89.7|91.7569789674952|14.9781745448155|4067, 5002
Terra Ceia Aquatic Preserve|11|55|55.5|100.5|89.7|86.7381818181818|9.44725103871767|5002
Terra Ceia Aquatic Preserve|12|60|70.4|99.1|89.2|88.7033333333333|6.52455509663606|5002
