AreaID|ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|Year|Month|ParameterName|RelativeDepth|EarliestSampleDate|LastSampleDate|N_Data|Min|Max|Median|Mean|StandardDeviation
15|Florida Keys National Marine Sanctuary|2|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Moored Instrument Array|1B|2003|6|Salinity|Surface|2003-06-21T00:00:00Z|2003-06-30T23:30:00Z|466|35.407|36.5863|36.09395|36.0606596566524|0.216778356464108
15|Florida Keys National Marine Sanctuary|2|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Moored Instrument Array|1B|2003|7|Salinity|Surface|2003-07-01T00:00:00Z|2003-07-31T23:30:00Z|1488|35.7199|37.1119|36.31785|36.380453561828|0.246772610198126
15|Florida Keys National Marine Sanctuary|2|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Moored Instrument Array|1B|2003|8|Salinity|Surface|2003-08-01T00:00:00Z|2003-08-31T23:30:00Z|1488|34.9928|37.3662|36.88955|36.6928483198925|0.477409896247981
15|Florida Keys National Marine Sanctuary|2|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Moored Instrument Array|1B|2003|9|Salinity|Surface|2003-09-01T00:00:00Z|2003-09-30T23:30:00Z|1440|34.8534|36.6521|36.2534|36.1276252083333|0.366260228137094
15|Florida Keys National Marine Sanctuary|2|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Moored Instrument Array|1B|2003|10|Salinity|Surface|2003-10-01T00:00:00Z|2003-10-31T23:30:00Z|1488|35.2823|37.8223|36.70595|36.6714420026882|0.662300114746959
15|Florida Keys National Marine Sanctuary|2|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Moored Instrument Array|1B|2003|11|Salinity|Surface|2003-11-01T00:00:00Z|2003-11-30T23:30:00Z|1440|32.6382|37.8763|35.4841|35.5217542361111|0.947749474523074
15|Florida Keys National Marine Sanctuary|2|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Moored Instrument Array|1B|2003|12|Salinity|Surface|2003-12-01T00:00:00Z|2003-12-31T23:30:00Z|1488|31.9301|36.255|33.81135|33.9088194892473|1.12809896462937
15|Florida Keys National Marine Sanctuary|2|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Moored Instrument Array|1B|2004|1|Salinity|Surface|2004-01-01T00:00:00Z|2004-01-31T23:30:00Z|1488|31.7066|35.6125|34.69435|34.2721069892473|1.12515908590117
15|Florida Keys National Marine Sanctuary|2|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Moored Instrument Array|1B|2004|2|Salinity|Surface|2004-02-01T00:00:00Z|2004-02-29T23:30:00Z|1392|33.807|35.3269|34.53445|34.4851007183908|0.331189194811799
15|Florida Keys National Marine Sanctuary|2|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Moored Instrument Array|1B|2004|3|Salinity|Surface|2004-03-01T00:00:00Z|2004-03-31T23:30:00Z|1488|34.6062|37.0274|35.69405|35.796202016129|0.682626189104313
