AreaID|ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|Month|ParameterName|RelativeDepth|EarliestSampleDate|LastSampleDate|N_Data|Min|Max|Median|Mean|StandardDeviation
15|Florida Keys National Marine Sanctuary|2|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Moored Instrument Array|1B|1|Salinity|Surface|2004-01-01T00:00:00Z|2008-01-31T23:30:00Z|6837|31.7066|37.0094|35.466|35.2456602896007|1.07585564553274
15|Florida Keys National Marine Sanctuary|2|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Moored Instrument Array|1B|2|Salinity|Surface|2004-02-01T00:00:00Z|2008-02-29T23:30:00Z|6816|28.7699|37.5852|34.7751|35.0284502053991|0.936941328454176
15|Florida Keys National Marine Sanctuary|2|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Moored Instrument Array|1B|3|Salinity|Surface|2004-03-01T00:00:00Z|2008-03-31T23:30:00Z|7440|1.5956|38.3466|35.5154|35.8185481586022|1.08799850064706
15|Florida Keys National Marine Sanctuary|2|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Moored Instrument Array|1B|4|Salinity|Surface|2004-04-01T00:00:00Z|2008-04-30T23:30:00Z|7197|33.4866|39.0197|36.2383|36.2006444629707|0.958162630577862
15|Florida Keys National Marine Sanctuary|2|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Moored Instrument Array|1B|5|Salinity|Surface|2004-05-01T00:00:00Z|2008-05-31T23:30:00Z|7440|20.4309|40.3118|37.0865|37.0863051075269|1.19097089583495
15|Florida Keys National Marine Sanctuary|2|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Moored Instrument Array|1B|6|Salinity|Surface|2003-06-21T00:00:00Z|2008-06-13T18:30:00Z|6816|20.0827|41.1901|36.5585|36.8326832599765|1.09977055087516
15|Florida Keys National Marine Sanctuary|2|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Moored Instrument Array|1B|7|Salinity|Surface|2003-07-01T00:00:00Z|2007-07-31T23:30:00Z|7191|0.0141|38.9552|36.4356|36.1567835905994|2.58413789598136
15|Florida Keys National Marine Sanctuary|2|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Moored Instrument Array|1B|8|Salinity|Surface|2003-08-01T00:00:00Z|2007-08-31T23:30:00Z|7440|33.5836|37.9911|36.58855|36.5444437903226|0.671144981212187
15|Florida Keys National Marine Sanctuary|2|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Moored Instrument Array|1B|9|Salinity|Surface|2003-09-01T00:00:00Z|2007-09-30T23:30:00Z|7200|33.2275|37.4229|35.6655|35.6600541666667|0.664719184502545
15|Florida Keys National Marine Sanctuary|2|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Moored Instrument Array|1B|10|Salinity|Surface|2003-10-01T00:00:00Z|2007-10-31T23:30:00Z|7440|0.7156|37.8223|36.0337|36.0395882930108|0.928113194206192
15|Florida Keys National Marine Sanctuary|2|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Moored Instrument Array|1B|11|Salinity|Surface|2003-11-01T00:00:00Z|2007-11-30T23:30:00Z|7198|32.2252|38.9471|36.05175|35.9551936232287|0.942444000561534
15|Florida Keys National Marine Sanctuary|2|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Moored Instrument Array|1B|12|Salinity|Surface|2003-12-01T00:00:00Z|2007-12-31T23:30:00Z|7189|1.4735|39.0244|35.7261|35.3290149394909|1.85383930247504
