AreaID|ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|ParameterName|RelativeDepth|ActivityType|EarliestSampleDate|LastSampleDate|N_Data|Min|Max|Median|Mean|StandardDeviation
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apambnut|Salinity|Surface|Lab|2009-09-08|2009-09-08|1|24.8|24.8|24.8|24.8|
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apanhnut|Salinity|Surface|Lab|2004-10-04|2007-08-07|2|9.6|27.4|18.5|18.5|12.5865007051205
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apawpnut|Salinity|Surface|Lab|2004-08-02|2004-08-02|1|31.6|31.6|31.6|31.6|
2|Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2001060301|Salinity|Surface|Lab|2001-06-06|2001-06-06|1|37.6|37.6|37.6|37.6|
2|Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2001101002|Salinity|Surface|Lab|2001-10-22|2001-10-22|1|27|27|27|27|
2|Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002030905|Salinity|Surface|Lab|2002-03-25|2002-03-25|1|5.8|5.8|5.8|5.8|
2|Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002031006|Salinity|Surface|Lab|2002-03-26|2002-03-26|1|15.5|15.5|15.5|15.5|
2|Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002040801|Salinity|Surface|Lab|2002-04-15|2002-04-15|1|33.9|33.9|33.9|33.9|
2|Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002050202|Salinity|Surface|Lab|2002-05-03|2002-05-03|1|27.3|27.3|27.3|27.3|
2|Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002120607|Salinity|Surface|Lab|2002-12-12|2002-12-12|1|14.8|14.8|14.8|14.8|
