ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|EarliestSampleDate|LastSampleDate|N|Min|Max|Median|Mean|StandardDeviation
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLWQA_18SEAS020|2012-11-27|2012-11-27|1|0.294|0.294|0.294|0.294|
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLWQA_18SEAS021|2012-11-27|2012-11-27|1|0.424|0.424|0.424|0.424|
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|WIN_21FLTLHR_G2TLHR0025|2019-01-17|2022-01-18|15|0.234|0.664|0.484|0.466266666666667|0.125116783541656
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbnut|2013-07-09|2019-12-03|93|0.184|1.12|0.49|0.499|0.14699378868865
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebnut|2013-07-09|2019-12-03|92|0.014|1.412|0.673|0.703869565217391|0.238390169490478
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaegnut|2013-07-09|2019-12-03|79|0.29|0.94|0.65|0.643645569620253|0.136540032447958
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaesnut|2013-07-09|2019-12-04|879|0.008|1.512|0.67|0.706637087599545|0.212745688683619
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apambnut|2013-07-09|2019-12-03|77|0.204|1.247|0.52|0.552779220779221|0.181992020022902
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apanhnut|2013-07-09|2019-12-03|74|0.235|0.82|0.455|0.480918918918919|0.144346117214768
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apapcnut|2013-07-09|2019-12-03|77|0.164|0.844|0.414|0.432272727272727|0.133808448750211
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apawpnut|2013-07-09|2019-12-03|75|0.174|0.85|0.42|0.442613333333333|0.151285026619554
Apalachicola Bay Aquatic Preserve|103|EPA STOrage and RETrieval Data Warehouse (STORET)|EMAP_CS-FL04-0040|2004-07-20|2004-07-20|2|0.1413|0.1834|0.16235|0.16235|0.0297691954879537
Apalachicola Bay Aquatic Preserve|103|EPA STOrage and RETrieval Data Warehouse (STORET)|NARS_WQX-FL02-0006|2002-07-01|2002-07-01|1|0.412|0.412|0.412|0.412|
Apalachicola Bay Aquatic Preserve|103|EPA STOrage and RETrieval Data Warehouse (STORET)|NARS_WQX-FL04-0040|2004-07-20|2004-07-20|4|0.1148|0.3247|0.16235|0.19105|0.0934700843407486
Apalachicola Bay Aquatic Preserve|103|EPA STOrage and RETrieval Data Warehouse (STORET)|NARS_WQX-FLW05-0007|2005-08-17|2005-08-17|4|0.195|0.491|0.2385|0.29075|0.139452202086115
Apalachicola Bay Aquatic Preserve|103|EPA STOrage and RETrieval Data Warehouse (STORET)|NARS_WQX-FLW06-0047|2006-08-15|2006-08-15|2|0.168|0.296|0.232|0.232|0.0905096679918781
Apalachicola Bay Aquatic Preserve|514|Florida LAKEWATCH Program|Franklin-Apalachicola Bay-1-1|2007-04-18|2008-08-06|17|0.00027|0.00052|0.00043|0.000405294117647059|0.0000746757697532158
Apalachicola Bay Aquatic Preserve|514|Florida LAKEWATCH Program|Franklin-Apalachicola Bay-2-1|2007-04-18|2008-08-06|16|0.00022|0.00048|0.000305|0.00030125|0.0000735640310659134
Apalachicola Bay Aquatic Preserve|514|Florida LAKEWATCH Program|Franklin-Apalachicola Bay-5-1|2007-04-18|2008-08-06|17|0.00021|0.00066|0.00038|0.000382352941176471|0.0000982680906859334
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_10029|2001-03-12|2001-03-12|1|0.884|0.884|0.884|0.884|
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_10039|2001-04-23|2001-04-23|1|1.104|1.104|1.104|1.104|
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_10052|2001-04-23|2001-04-23|1|1.204|1.204|1.204|1.204|
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_10245|2001-04-12|2001-04-12|1|1.707|1.707|1.707|1.707|
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLKWAT_FRA-APALACBAY-1|2007-04-18|2008-08-06|17|0.27|0.52|0.43|0.405294117647059|0.0746757697532158
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLKWAT_FRA-APALACBAY-2|2007-04-18|2008-08-06|16|0.22|0.48|0.305|0.30125|0.0735640310659134
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLKWAT_FRA-APALACBAY-5|2007-04-18|2008-08-06|17|0.21|0.66|0.38|0.382352941176471|0.0982680906859334
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLNWFD_A1|2000-08-15|2003-02-18|23|0.391|0.883|0.634|0.64004347826087|0.122829696683464
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLNWFD_A10|2000-08-15|2003-02-18|22|0.513|4.304|0.7565|0.918136363636364|0.770917653279861
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLNWFD_A2|2000-08-15|2003-02-18|23|0.405|1.113|0.55|0.557130434782609|0.149962511784484
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLNWFD_A3|2000-08-15|2003-02-18|16|0.384|0.6|0.454|0.45975|0.0620413840378608
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLNWFD_A4|2000-10-24|2003-02-18|21|0.354|0.84|0.569|0.548571428571429|0.119922296270782
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLNWFD_A5|2000-08-16|2003-02-18|15|0.48|1.552|0.624|0.7276|0.277036304995779
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLNWFD_A6|2000-08-16|2003-02-19|18|0.324|0.79|0.4725|0.4845|0.102265657509656
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLNWFD_A7|2000-08-16|2003-02-19|27|0.284|1.01|0.54|0.554333333333333|0.188093675516299
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLNWFD_A8|2000-08-15|2003-02-19|21|0.5|1.95|0.68|0.779333333333333|0.317204087825698
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLNWFD_A9|2000-08-15|2003-02-18|23|0.504|1.04|0.714|0.721565217391304|0.15632071522324
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLNWFD_S150|1992-02-25|1992-05-19|2|0.41|0.694|0.552|0.552|0.200818325856979
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLPNS_22010B23|2012-03-13|2012-09-05|3|0.428|0.59|0.46|0.492666666666667|0.085798212879601
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLPNS_22010B24|2012-03-13|2012-03-13|1|0.51|0.51|0.51|0.51|
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLPNS_22010B25|2012-09-05|2012-12-18|2|0.387|0.414|0.4005|0.4005|0.0190918830920368
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLPNS_294331908458443|2007-02-22|2007-12-19|6|0.55|0.9|0.715|0.718333333333333|0.118222953214114
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLPNS_294333108456496|2007-06-19|2007-12-19|3|0.49|0.568|0.498|0.518666666666667|0.0429107601113442
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLPNS_294408208457458|2007-09-26|2007-12-19|2|0.53|0.627|0.5785|0.5785|0.0685893577750951
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLPNS_294420008459335|2007-02-22|2007-11-13|5|0.52|0.98|0.78|0.776|0.17184295155752
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLPNS_294421708454240|2007-03-29|2007-12-19|4|0.439|0.66|0.5765|0.563|0.091713321460589
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLPNS_294524808454525|2007-06-19|2007-12-19|3|0.63|0.69|0.645|0.655|0.031224989991992
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLPNS_294721908452404|2007-06-19|2007-09-26|2|0.576|0.74|0.658|0.658|0.115965512114594
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLPNS_294946408453052|2007-02-21|2007-12-19|16|0.708|1.6|0.8455|0.9264375|0.232847867000466
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLPNS_31010B19|2012-05-30|2012-05-30|1|0.554|0.554|0.554|0.554|
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLPNS_REDFISH343|2012-12-18|2012-12-18|1|0.348|0.348|0.348|0.348|
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLWQA_16SEAS233|2012-11-06|2012-11-06|1|0.754|0.754|0.754|0.754|
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLWQA_16SEAS253|2012-11-06|2012-11-06|1|0.6|0.6|0.6|0.6|
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLWQA_16SEAS255|2012-11-06|2012-11-06|1|0.469|0.469|0.469|0.469|
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLWQA_16SEAS260|2012-11-06|2012-11-06|1|0.344|0.344|0.344|0.344|
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLWQA_16SEAS343|2012-11-06|2013-04-16|2|0.404|0.75|0.577|0.577|0.244658946290545
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLWQSP_APALACH1|2013-04-03|2013-04-03|1|0.89|0.89|0.89|0.89|
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLWQSP_APALACH3|2013-06-27|2013-06-27|1|0.56|0.56|0.56|0.56|
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|WIN_21FLTLHR_G2TLHR0026|2019-05-02|2021-08-19|14|0.513|1.26|0.64|0.728071428571429|0.209860196792537
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|WIN_21FLTLHR_G2TLHR0027|2019-05-02|2022-01-06|13|0.51|0.83|0.582|0.626846153846154|0.0972880997808794
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|WIN_21FLTLHR_G2TLHR0035|2018-03-28|2018-11-28|6|0.53|0.88|0.68|0.703333333333333|0.158324561160506
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|WIN_21FLTLHR_G2TLHR0036|2018-03-28|2018-11-28|5|0.214|0.65|0.475|0.4676|0.160431605365028
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|WIN_21FLTLHR_G2TLHR0051|2022-01-06|2022-01-06|1|0.708|0.708|0.708|0.708|
Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apacpnut|2013-07-09|2019-12-03|94|0.014|1.24|0.4475|0.477244680851064|0.169654911363913
Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbnut|2013-07-09|2019-12-03|93|0.184|1.12|0.49|0.499|0.14699378868865
Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebnut|2013-07-09|2019-12-03|92|0.014|1.412|0.673|0.703869565217391|0.238390169490478
Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaegnut|2013-07-09|2019-12-03|79|0.29|0.94|0.65|0.643645569620253|0.136540032447958
Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaesnut|2013-07-09|2019-12-04|879|0.008|1.512|0.67|0.706637087599545|0.212745688683619
Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apambnut|2013-07-09|2019-12-03|77|0.204|1.247|0.52|0.552779220779221|0.181992020022902
Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apanhnut|2013-07-09|2019-12-03|74|0.235|0.82|0.455|0.480918918918919|0.144346117214768
Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apapcnut|2013-07-09|2019-12-03|77|0.164|0.844|0.414|0.432272727272727|0.133808448750211
Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|aparvnut|2013-07-09|2019-12-03|82|0.51|0.97|0.725|0.733585365853659|0.112079221455019
Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apawpnut|2013-07-09|2019-12-03|75|0.174|0.85|0.42|0.442613333333333|0.151285026619554
Apalachicola National Estuarine Research Reserve|103|EPA STOrage and RETrieval Data Warehouse (STORET)|EMAP_CS-FL04-0037|2004-07-20|2004-07-20|2|0.0762|0.3177|0.19695|0.19695|0.170766287656551
Apalachicola National Estuarine Research Reserve|103|EPA STOrage and RETrieval Data Warehouse (STORET)|EMAP_CS-FL04-0040|2004-07-20|2004-07-20|2|0.1413|0.1834|0.16235|0.16235|0.0297691954879537
Apalachicola National Estuarine Research Reserve|103|EPA STOrage and RETrieval Data Warehouse (STORET)|NARS_WQX-FL00-0010|2000-08-16|2000-08-16|1|0.2213|0.2213|0.2213|0.2213|
Apalachicola National Estuarine Research Reserve|103|EPA STOrage and RETrieval Data Warehouse (STORET)|NARS_WQX-FL01-0008|2001-07-12|2001-07-12|1|0.3592|0.3592|0.3592|0.3592|
Apalachicola National Estuarine Research Reserve|103|EPA STOrage and RETrieval Data Warehouse (STORET)|NARS_WQX-FL02-0006|2002-07-01|2002-07-01|1|0.412|0.412|0.412|0.412|
Apalachicola National Estuarine Research Reserve|103|EPA STOrage and RETrieval Data Warehouse (STORET)|NARS_WQX-FL02-0007|2002-07-01|2002-07-01|1|0.2418|0.2418|0.2418|0.2418|
Apalachicola National Estuarine Research Reserve|103|EPA STOrage and RETrieval Data Warehouse (STORET)|NARS_WQX-FL04-0037|2004-07-20|2004-07-20|4|0.0762|0.3938|0.2439|0.23945|0.143069878031681
Apalachicola National Estuarine Research Reserve|103|EPA STOrage and RETrieval Data Warehouse (STORET)|NARS_WQX-FL04-0040|2004-07-20|2004-07-20|4|0.1148|0.3247|0.16235|0.19105|0.0934700843407486
Apalachicola National Estuarine Research Reserve|103|EPA STOrage and RETrieval Data Warehouse (STORET)|NARS_WQX-FLW05-0007|2005-08-17|2005-08-17|4|0.195|0.491|0.2385|0.29075|0.139452202086115
Apalachicola National Estuarine Research Reserve|103|EPA STOrage and RETrieval Data Warehouse (STORET)|NARS_WQX-FLW06-0047|2006-08-15|2006-08-15|2|0.168|0.296|0.232|0.232|0.0905096679918781
Apalachicola National Estuarine Research Reserve|514|Florida LAKEWATCH Program|Franklin-Apalachicola Bay-1-1|2007-04-18|2008-08-06|17|0.00027|0.00052|0.00043|0.000405294117647059|0.0000746757697532158
Apalachicola National Estuarine Research Reserve|514|Florida LAKEWATCH Program|Franklin-Apalachicola Bay-2-1|2007-04-18|2008-08-06|16|0.00022|0.00048|0.000305|0.00030125|0.0000735640310659134
Apalachicola National Estuarine Research Reserve|514|Florida LAKEWATCH Program|Franklin-Apalachicola Bay-3-1|2007-04-18|2008-08-06|17|0.00017|0.00045|0.0003|0.000307058823529412|0.0000700682440448554
Apalachicola National Estuarine Research Reserve|514|Florida LAKEWATCH Program|Franklin-Apalachicola Bay-4-1|2007-04-18|2008-08-06|16|0.00025|0.00052|0.000375|0.00038375|0.000088534362443818
Apalachicola National Estuarine Research Reserve|514|Florida LAKEWATCH Program|Franklin-Apalachicola Bay-5-1|2007-04-18|2008-08-06|17|0.00021|0.00066|0.00038|0.000382352941176471|0.0000982680906859334
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_10029|2001-03-12|2001-03-12|1|0.884|0.884|0.884|0.884|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_10031|2001-04-23|2001-04-23|1|2.004|2.004|2.004|2.004|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_10035|2001-04-23|2001-04-23|1|1.918|1.918|1.918|1.918|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_10039|2001-04-23|2001-04-23|1|1.104|1.104|1.104|1.104|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_10052|2001-04-23|2001-04-23|1|1.204|1.204|1.204|1.204|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_10245|2001-04-12|2001-04-12|1|1.707|1.707|1.707|1.707|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_10255|2001-05-08|2001-05-08|1|0.87|0.87|0.87|0.87|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_10262|2001-05-16|2001-05-16|1|0.71|0.71|0.71|0.71|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_11249|2001-09-04|2001-09-04|1|0.72|0.72|0.72|0.72|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_11253|2001-09-04|2001-09-04|1|0.71|0.71|0.71|0.71|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_11266|2001-09-06|2001-09-06|1|0.61|0.61|0.61|0.61|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_11272|2001-09-06|2001-09-06|1|0.51|0.51|0.51|0.51|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_27408|2005-09-12|2005-09-12|1|0.6|0.6|0.6|0.6|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_27409|2005-09-12|2005-09-12|1|0.62|0.62|0.62|0.62|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_27410|2005-09-13|2005-09-13|1|0.71|0.71|0.71|0.71|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_27411|2005-09-13|2005-09-13|1|0.71|0.71|0.71|0.71|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_27417|2005-09-21|2005-09-21|1|0.67|0.67|0.67|0.67|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_27418|2005-09-21|2005-09-21|1|0.71|0.71|0.71|0.71|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_27419|2005-09-21|2005-09-21|1|0.64|0.64|0.64|0.64|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_27421|2005-09-26|2005-09-26|1|0.73|0.73|0.73|0.73|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_27422|2005-09-26|2005-09-26|1|0.71|0.71|0.71|0.71|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_27423|2005-09-27|2005-09-27|1|0.73|0.73|0.73|0.73|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_27424|2005-09-27|2005-09-27|1|0.74|0.74|0.74|0.74|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_27425|2005-09-28|2005-09-28|1|0.83|0.83|0.83|0.83|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_27427|2005-09-29|2005-09-29|1|0.89|0.89|0.89|0.89|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_27442|2005-06-09|2005-06-09|1|0.84|0.84|0.84|0.84|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_27445|2005-06-21|2005-06-21|1|0.69|0.69|0.69|0.69|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_27446|2005-06-21|2005-06-21|1|0.57|0.57|0.57|0.57|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_27456|2005-06-30|2005-06-30|1|0.81|0.81|0.81|0.81|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_3524|1999-01-12|2017-06-21|187|0.43|1.29|0.76|0.760695187165775|0.155575270059645
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_37500|2009-04-22|2009-04-22|1|0.88|0.88|0.88|0.88|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_37910|2009-10-26|2009-10-26|1|0.77|0.77|0.77|0.77|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_38483|2010-04-19|2010-04-19|1|0.9|0.9|0.9|0.9|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_39373|2010-10-27|2010-10-27|1|0.58|0.58|0.58|0.58|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_39727|2011-01-12|2011-01-12|1|0.965|0.965|0.965|0.965|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_40026|2011-04-27|2011-04-27|1|0.81|0.81|0.81|0.81|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_40724|2011-07-12|2011-07-12|1|2.604|2.604|2.604|2.604|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_40828|2011-10-25|2011-10-25|1|0.58|0.58|0.58|0.58|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_42027|2012-05-03|2012-05-03|1|0.71|0.71|0.71|0.71|
