AreaID|ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|ParameterName|RelativeDepth|ActivityType|EarliestSampleDate|LastSampleDate|N_Data|Min|Max|Median|Mean|StandardDeviation
48|Nature Coast Aquatic Preserve|5008|Project COAST (Coastal Assessment Team) - Springs Coast Ecosystem Region|WIN_21FLUFSW_CIT-CRY-8|Colored dissolved organic matter, CDOM|Bottom|Lab|2021-04-12|2022-08-29|7|10.27|29.042|15.139|15.8556714285714|6.25215200729964
48|Nature Coast Aquatic Preserve|5008|Project COAST (Coastal Assessment Team) - Springs Coast Ecosystem Region|WIN_21FLUFSW_CIT-HOM-10|Colored dissolved organic matter, CDOM|Bottom|Lab|2021-04-13|2022-12-13|7|15.524|18.173|16.375|16.6058571428571|0.937366600032848
48|Nature Coast Aquatic Preserve|5008|Project COAST (Coastal Assessment Team) - Springs Coast Ecosystem Region|WIN_21FLUFSW_CIT-HOM-6|Colored dissolved organic matter, CDOM|Bottom|Lab|2021-04-13|2022-04-04|3|7.6792|14.693|8.5424|10.3048666666667|3.82466523676692
48|Nature Coast Aquatic Preserve|5008|Project COAST (Coastal Assessment Team) - Springs Coast Ecosystem Region|WIN_21FLUFSW_CIT-HOM-7|Colored dissolved organic matter, CDOM|Bottom|Lab|2021-06-07|2022-03-01|5|12.535|25.221|15.51|16.581|5.07480605540744
48|Nature Coast Aquatic Preserve|5008|Project COAST (Coastal Assessment Team) - Springs Coast Ecosystem Region|WIN_21FLUFSW_CIT-HOM-8|Colored dissolved organic matter, CDOM|Bottom|Lab|2021-12-15|2022-07-06|5|13.055|24.502|19.089|19.3864|4.77451702269455
48|Nature Coast Aquatic Preserve|5008|Project COAST (Coastal Assessment Team) - Springs Coast Ecosystem Region|WIN_21FLUFSW_CIT-HOM-9|Colored dissolved organic matter, CDOM|Bottom|Lab|2021-03-30|2022-11-01|10|10.629|25.659|13.3525|15.4408|5.15478258621167
48|Nature Coast Aquatic Preserve|5008|Project COAST (Coastal Assessment Team) - Springs Coast Ecosystem Region|WIN_21FLUFSW_CIT-WIT-10|Colored dissolved organic matter, CDOM|Bottom|Lab|2023-01-19|2023-01-19|1|13.693|13.693|13.693|13.693|
48|Nature Coast Aquatic Preserve|5008|Project COAST (Coastal Assessment Team) - Springs Coast Ecosystem Region|WIN_21FLUFSW_CIT-WIT-7|Colored dissolved organic matter, CDOM|Bottom|Lab|2021-06-01|2022-12-05|6|4.9719|35.233|9.14865|13.2897|11.3303732764636
48|Nature Coast Aquatic Preserve|5008|Project COAST (Coastal Assessment Team) - Springs Coast Ecosystem Region|WIN_21FLUFSW_HER-CHA-10|Colored dissolved organic matter, CDOM|Bottom|Lab|2021-03-17|2022-09-07|6|11.095|17.2|12.654|13.1266666666667|2.08832599626272
48|Nature Coast Aquatic Preserve|5008|Project COAST (Coastal Assessment Team) - Springs Coast Ecosystem Region|WIN_21FLUFSW_HER-CHA-5|Colored dissolved organic matter, CDOM|Bottom|Lab|2021-03-17|2022-08-23|4|18.513|30.252|23.141|23.76175|5.5021544492438
48|Nature Coast Aquatic Preserve|5008|Project COAST (Coastal Assessment Team) - Springs Coast Ecosystem Region|WIN_21FLUFSW_HER-CHA-6|Colored dissolved organic matter, CDOM|Bottom|Lab|2021-10-05|2021-12-09|2|21.426|37.418|29.422|29.422|11.3080516447353
