AreaID|ManagedAreaName|Month|ParameterName|RelativeDepth|ActivityType|N_Data|Min|Max|Median|Mean|StandardDeviation|Programs|ProgramIDs
35|Pinellas County Aquatic Preserve|1|Chlorophyll a uncorrected for pheophytin|Bottom|All|7|1.059|5.921|2.122|2.75985714285714|1.73064163713649|Harmful Algal Bloom Marine Observation Network|95
35|Pinellas County Aquatic Preserve|2|Chlorophyll a uncorrected for pheophytin|Bottom|All|4|1.813|2.384|2.1095|2.104|0.279407706884879|Harmful Algal Bloom Marine Observation Network|95
35|Pinellas County Aquatic Preserve|3|Chlorophyll a uncorrected for pheophytin|Bottom|All|5|2.004|3.065|2.87|2.6876|0.433437769466391|Harmful Algal Bloom Marine Observation Network|95
35|Pinellas County Aquatic Preserve|4|Chlorophyll a uncorrected for pheophytin|Bottom|All|11|0.528|8.6|3.328|2.84563636363636|2.37552306967233|Harmful Algal Bloom Marine Observation Network|95
35|Pinellas County Aquatic Preserve|5|Chlorophyll a uncorrected for pheophytin|Bottom|All|12|3.219|13.3|8.1|8.22583333333333|3.15848124703611|Harmful Algal Bloom Marine Observation Network|95
35|Pinellas County Aquatic Preserve|6|Chlorophyll a uncorrected for pheophytin|Bottom|All|23|0.589|27.7|6.7|9.63291304347826|8.05644030863758|Harmful Algal Bloom Marine Observation Network, Southeast Area Monitoring and Assessment Program (SEAMAP) - Gulf of Mexico Fall & Summer Shrimp/Groundfish Survey|60, 95
35|Pinellas County Aquatic Preserve|7|Chlorophyll a uncorrected for pheophytin|Bottom|All|23|1.182|22.732|4.283|6.65813043478261|5.78697226774658|Harmful Algal Bloom Marine Observation Network, Southeast Area Monitoring and Assessment Program (SEAMAP) - Gulf of Mexico Fall & Summer Shrimp/Groundfish Survey|60, 95
35|Pinellas County Aquatic Preserve|8|Chlorophyll a uncorrected for pheophytin|Bottom|All|14|2.555|14.617|7.0695|7.71071428571429|4.23597776250013|Harmful Algal Bloom Marine Observation Network|95
35|Pinellas County Aquatic Preserve|9|Chlorophyll a uncorrected for pheophytin|Bottom|All|18|2.64|25.88|7.788|7.70372222222222|5.04172626605512|Harmful Algal Bloom Marine Observation Network|95
35|Pinellas County Aquatic Preserve|10|Chlorophyll a uncorrected for pheophytin|Bottom|All|14|0.373|18.536|3.3955|4.27657142857143|4.31532149999877|Harmful Algal Bloom Marine Observation Network, Southeast Area Monitoring and Assessment Program (SEAMAP) - Gulf of Mexico Fall & Summer Shrimp/Groundfish Survey|60, 95
35|Pinellas County Aquatic Preserve|11|Chlorophyll a uncorrected for pheophytin|Bottom|All|8|2.006|6.68|2.4635|3.464125|1.80806356063212|Harmful Algal Bloom Marine Observation Network|95
35|Pinellas County Aquatic Preserve|12|Chlorophyll a uncorrected for pheophytin|Bottom|All|5|2.01|4.78|2.775|3.2672|1.12960466535864|Harmful Algal Bloom Marine Observation Network|95
