ManagedAreaName|Month|N|Min|Max|Median|Mean|StandardDeviation|ProgramIDs
Biscayne Bay Aquatic Preserve|3|163|19.02|28.62|23|23.503018404908|2.3363491158252|3, 102, 509, 4057, 4058
Biscayne Bay Aquatic Preserve|4|699|20.41|29.6|25|25.0400128755365|1.70566754776586|3, 102, 509, 965, 4057, 4058
Biscayne Bay Aquatic Preserve|5|472|22.84|31|27.24|27.1786588983051|1.45513355417043|3, 102, 509, 965, 4049, 4058
Biscayne Bay Aquatic Preserve|6|243|24|31.8|29|28.9387901234568|1.13670730857006|3, 102, 509, 4049, 4058, 5002
Biscayne Bay Aquatic Preserve|7|168|23.1|32.376|30.97|30.5351428571429|1.51047698492384|3, 115, 509, 4058, 5002
Biscayne Bay Aquatic Preserve|8|167|28.48|33.75|30.91|30.8002874251497|1.08731230537469|3, 509, 4058, 5002
Biscayne Bay Aquatic Preserve|9|693|25.1|34.2|30|30.0115772005772|1.20954298152712|3, 509, 965, 4058
Biscayne Bay Aquatic Preserve|10|244|23.4|30.9|27.3|27.1905204918033|1.36307661396762|3, 509, 965, 4057, 4058
Biscayne Bay Aquatic Preserve|11|154|20.6|27.9|23.95|24.2180779220779|1.5198060614686|3, 509, 4058, 5002
Biscayne Bay Aquatic Preserve|12|145|18.17|26.7|22.7|22.5964482758621|1.81154416916064|3, 509, 4058
Boca Ciega Bay Aquatic Preserve|1|216|8.83|21.88|16.8|16.5628240740741|2.91864732711387|5002
Boca Ciega Bay Aquatic Preserve|2|181|13.73|26|18.66|18.2075138121547|2.77769746894345|95, 4067, 5002
Boca Ciega Bay Aquatic Preserve|3|182|15.64|26.2|20.51|20.7546703296703|2.31832709047965|4067, 5002
Boca Ciega Bay Aquatic Preserve|4|183|18.24|28.25|22.9|23.4190163934426|2.23473850149396|95, 5002
Boca Ciega Bay Aquatic Preserve|5|228|15.5|33.6|26.5|26.1648245614035|2.21147317991274|95, 5002
Boca Ciega Bay Aquatic Preserve|6|188|25.9|32.2|29.3|29.4698404255319|1.19965256827143|5002
Boca Ciega Bay Aquatic Preserve|7|158|15.5|33.3|30.265|29.6369620253165|2.53706804772823|5002
Boca Ciega Bay Aquatic Preserve|8|567|15.5|33.6|31.27|30.953544973545|1.64021844975087|95, 102, 4067, 5002
Boca Ciega Bay Aquatic Preserve|9|2737|15.5|31.88|29.19|29.058377785897|1.30982680953183|95, 4067, 5002
Boca Ciega Bay Aquatic Preserve|10|657|9.8|34.8|25.6|25.8046270928463|2.28518036248387|4067, 5002
Boca Ciega Bay Aquatic Preserve|11|214|15.5|26.24|21.295|21.4209719626168|1.56126051732761|95, 5002
Boca Ciega Bay Aquatic Preserve|12|169|9.3|29.6|19.9|19.4548698224852|3.91272714169208|5002
Cape Haze Aquatic Preserve|1|34|14.2|23.29|20.055|19.6035294117647|2.53600124552228|95, 479, 5002
Cape Haze Aquatic Preserve|2|35|15.36|25.3|19.4|19.594|2.31747986855905|95, 479, 5002
Cape Haze Aquatic Preserve|3|51|14.8|25.08|20.7|20.3233333333333|3.23435660783821|95, 479, 5002
Cape Haze Aquatic Preserve|4|48|21.5|31.28|25.345|25.2116666666667|1.99488957016751|95, 479, 5002
Cape Haze Aquatic Preserve|5|48|23.5|31.7|27.845|27.5197916666667|1.80752739255113|95, 479, 5002
Cape Haze Aquatic Preserve|6|50|16.38|32.9|29.3|29.0238|2.50625412819651|95, 476, 479, 5002
Cape Haze Aquatic Preserve|7|121|21.52|32.7|30.3|29.949173553719|1.44624778120075|95, 479, 5002
Cape Haze Aquatic Preserve|8|88|25.8|33.8|30.965|30.6978409090909|1.6174525513932|95, 476, 479, 5002
Cape Haze Aquatic Preserve|9|72|26.3|32.1|29.75|29.6169444444445|1.11183725489711|95, 479, 5002
Cape Haze Aquatic Preserve|10|57|20.92|30.7|26.99|26.6926315789474|2.33921043327184|95, 476, 479, 5002
Cape Haze Aquatic Preserve|11|42|18|29.76|22.21|22.7440476190476|2.13638406559446|95, 476, 479, 5002
Cape Haze Aquatic Preserve|12|30|12.74|22.9|20.655|19.5453333333333|3.2536088539824|95, 479, 5002
Cape Romano-Ten Thousand Islands Aquatic Preserve|1|377|8.4|30.4|19.3|19.289124668435|3.13263000916324|509, 4043, 5002
Cape Romano-Ten Thousand Islands Aquatic Preserve|2|413|14.1|27|21.72|21.3889346246973|2.7687774330688|95, 509, 4043, 5002
Cape Romano-Ten Thousand Islands Aquatic Preserve|3|333|16.6|29.4|23.4|23.3068468468468|2.77413157430099|509, 4043, 5002
Cape Romano-Ten Thousand Islands Aquatic Preserve|4|416|18.68|29.7|25.25|25.1675721153846|2.3164096896293|509, 4043, 5002
Cape Romano-Ten Thousand Islands Aquatic Preserve|5|437|21.3|32|28.2|27.990709382151|1.57823301503651|509, 4043, 5002
Cape Romano-Ten Thousand Islands Aquatic Preserve|6|397|23.6|37.2|29.78|29.7501763224181|1.50958978946874|509, 4043, 5002
Cape Romano-Ten Thousand Islands Aquatic Preserve|7|426|21.1|33.6|30.735|30.4316431924883|1.62184459237025|95, 509, 4043, 5002
Cape Romano-Ten Thousand Islands Aquatic Preserve|8|465|21.1|33.7|30.8|30.6878279569893|1.47457584947491|509, 4043, 5002
Cape Romano-Ten Thousand Islands Aquatic Preserve|9|419|26.1|32.9|29.8|29.7594033412888|1.25870001179857|95, 509, 4043, 5002
Cape Romano-Ten Thousand Islands Aquatic Preserve|10|447|20|32.2|27.23|27.1957046979866|2.24598743004488|509, 4043, 5002
Cape Romano-Ten Thousand Islands Aquatic Preserve|11|383|17.1|30|23.7|23.6497650130548|1.95387564838416|509, 4043, 5002
Cape Romano-Ten Thousand Islands Aquatic Preserve|12|381|11.2|37.9|21.7|21.5830183727034|3.42275005963249|95, 509, 4043, 5002
Cockroach Bay Aquatic Preserve|1|151|12.76|22|17.15|16.9092052980132|2.21107350192278|5002
Cockroach Bay Aquatic Preserve|2|152|13.73|23.6|18.675|19.2003289473684|2.33610062202864|5002
Cockroach Bay Aquatic Preserve|3|157|16.97|25.96|21.98|21.8427388535032|2.2500223963173|5002
Cockroach Bay Aquatic Preserve|4|161|18.68|28.12|25.22|24.9119875776398|1.83118364039348|5002
Cockroach Bay Aquatic Preserve|5|170|24.03|29.99|27.505|27.1687647058824|1.6138766598793|4067, 5002
Cockroach Bay Aquatic Preserve|6|164|24.89|31.8|28.9|28.8788414634146|1.44915901120016|5002
Cockroach Bay Aquatic Preserve|7|148|25.61|32.07|29.525|29.1596621621622|1.68598642498249|5002
Cockroach Bay Aquatic Preserve|8|1262|25.31|32.72|29.96|29.5046830427892|2.12250903089127|4067, 5002
Cockroach Bay Aquatic Preserve|9|977|24.43|32.6|29.08|28.8839918116684|1.50720762597651|4067, 5002
Cockroach Bay Aquatic Preserve|10|175|20.4|28.29|25.83|25.6072|1.60884967829699|4067, 5002
Cockroach Bay Aquatic Preserve|11|175|16.7|24.87|21.97|21.9358857142857|1.85323612224529|5002
Cockroach Bay Aquatic Preserve|12|143|8.91|24.6|20.75|19.5529370629371|3.9477227937856|5002
Coupon Bight Aquatic Preserve|1|6|17.2068|26.8|21.9707|21.95635|3.56375114380901|297
Coupon Bight Aquatic Preserve|2|2|19.2229|23.0329|21.1279|21.1279|2.69407683632075|297
Coupon Bight Aquatic Preserve|3|5|19.8195|28.27|24.098|24.32026|3.69476177689442|297
Coupon Bight Aquatic Preserve|4|1|28.4637|28.4637|28.4637|28.4637||297
Coupon Bight Aquatic Preserve|5|9|27.7894|31.2|29.7591|29.4959666666667|1.30777053128597|297
Coupon Bight Aquatic Preserve|6|3|28.9091|31.1|30.05|30.0197|1.09576424015388|297
Coupon Bight Aquatic Preserve|7|5|29.8|32.2222|31.5681|31.3412|0.911963077651722|297, 982
Coupon Bight Aquatic Preserve|8|6|30|32.1|30.6443|30.7835|0.828969644800099|297, 982, 5002
Coupon Bight Aquatic Preserve|9|4|29.22|29.4976|29.4222|29.3905|0.120465928793166|297, 982
Coupon Bight Aquatic Preserve|10|6|26.707|30.1512|28.45735|28.4788166666667|1.42397908189224|297, 5002
Coupon Bight Aquatic Preserve|11|3|21.7|27.68|25.41|24.93|3.01875802276367|297
Coupon Bight Aquatic Preserve|12|4|21.9499|24.97|22.2666|22.863275|1.41903336201091|297
Estero Bay Aquatic Preserve|1|35|15.74|24|20.14|19.7811428571429|2.16700494234971|95, 476, 509
Estero Bay Aquatic Preserve|2|33|16.8|23.4|19.9|19.6660606060606|1.62769764428536|95, 476, 509
Estero Bay Aquatic Preserve|3|37|16.9|26.7|22.44|21.8678378378378|2.68191073587381|95, 476, 509, 5002
Estero Bay Aquatic Preserve|4|38|20.3|29.66|24.47|24.4915789473684|2.258516047506|95, 476, 509
Estero Bay Aquatic Preserve|5|34|21.2|30.42|27.345|27.4220588235294|2.08892574887518|95, 476, 509
Estero Bay Aquatic Preserve|6|34|27.21|31.17|29.55|29.4297058823529|1.18568094562274|95, 476, 509, 5002
Estero Bay Aquatic Preserve|7|36|28.67|31.7|30.19|30.175|0.823353768784372|95, 115, 509, 5002
Estero Bay Aquatic Preserve|8|38|28.13|32.5|30.155|30.1552631578947|0.950421632870168|95, 476, 509
Estero Bay Aquatic Preserve|9|34|28.13|36.87|30.1|29.9814705882353|1.52515698616309|95, 476, 509
Estero Bay Aquatic Preserve|10|28|21.2|31.95|27.65|26.6717857142857|2.96146366911567|476, 509
Estero Bay Aquatic Preserve|11|30|17.65|26.2|23.28|22.5186666666667|2.27680467766339|95, 476, 509
Estero Bay Aquatic Preserve|12|35|17.6|25.8|21.42|21.1451428571429|2.44052474037928|95, 476, 509
Florida Keys National Marine Sanctuary|1|357715|8.494|35.2377|22.11|21.7120366892638|2.60823086620387|3, 95, 296, 297, 509, 899
Florida Keys National Marine Sanctuary|2|333898|12.1|36.8|22.92|22.6102407989865|2.19168853852947|3, 296, 297, 509, 899, 5002
Florida Keys National Marine Sanctuary|3|370193|12.87|33.7|23.98|23.8098672129133|2.06678664278796|3, 60, 296, 297, 509, 899, 5002
Florida Keys National Marine Sanctuary|4|343768|13.392|32.742|25.79|25.788778710933|1.66261149956842|3, 60, 296, 297, 509, 899, 965, 4057, 5002
Florida Keys National Marine Sanctuary|5|354530|18.2|37.5498|27.604|27.6659525312385|1.45815286789714|3, 60, 296, 297, 509, 899, 965, 982, 4049, 4057, 5002
Florida Keys National Marine Sanctuary|6|355340|23.4258|36.012|29.7|29.7187475674002|1.39090791223263|3, 60, 102, 296, 297, 509, 899, 982, 3000, 5002
Florida Keys National Marine Sanctuary|7|370456|19.65|36.281|30.621|30.6382463328978|1.17800937475294|3, 60, 115, 296, 297, 509, 899, 982, 3000, 5002
Florida Keys National Marine Sanctuary|8|369369|21.38|37.096|30.849|30.8591546705327|1.05197129993302|3, 60, 102, 115, 296, 297, 509, 899, 982, 5002
Florida Keys National Marine Sanctuary|9|353277|16.64|35.931|29.966|29.9386390877414|1.10736989990655|3, 60, 296, 297, 509, 899, 965, 982, 5002
Florida Keys National Marine Sanctuary|10|374416|15.8052|37.1668|28.25|27.9057847065831|1.69143531935677|3, 60, 95, 296, 297, 509, 899, 965, 982, 3000, 5002
Florida Keys National Marine Sanctuary|11|365886|15.65|30.874|25.258|25.0209385048895|1.99792784314953|3, 296, 297, 509, 899, 3000, 5002
Florida Keys National Marine Sanctuary|12|359025|10.663|28.9752|23.978|23.3875659274424|2.34514123617429|3, 95, 296, 297, 509, 899
Fort Pickens State Park Aquatic Preserve|2|1|22.2|22.2|22.2|22.2||95
Fort Pickens State Park Aquatic Preserve|4|2|18.86|20.19|19.525|19.525|0.94045201897811|5002
Fort Pickens State Park Aquatic Preserve|5|7|23|30.16|29.47|27.9085714285714|2.87389647558519|95, 4065, 5002
Fort Pickens State Park Aquatic Preserve|6|3|21.41|25.56|22.46|23.1433333333333|2.15773801313629|60
Fort Pickens State Park Aquatic Preserve|7|5|21.52|27.95|26.67|25.898|2.66609639735701|60, 95, 115
Fort Pickens State Park Aquatic Preserve|9|3|27.5|29.14|28.7|28.4466666666667|0.84884234892784|4065
Fort Pickens State Park Aquatic Preserve|10|2|22.86|26|24.43|24.43|2.22031529292576|60, 5002
Fort Pickens State Park Aquatic Preserve|11|3|19.02|21.7|19.54|20.0866666666667|1.42117322425288|60, 95
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|1|344|12|30.2|19.06|19.3413372093023|2.91539133933484|476, 479, 5002
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|2|351|7.7|31.42|20.1|20.1226210826211|3.18406343646605|476, 479, 5002
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|3|361|13.1|30.04|21.8|21.3485041551247|3.11118840827557|95, 476, 479, 5002
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|4|362|18.01|30.93|24.89|24.7835359116022|1.91781015039159|476, 479, 5002
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|5|320|18.8|36.3|27.07|26.88359375|2.15436930612438|95, 476, 479, 5002
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|6|372|20.6|33.1|29|29.1292741935484|1.59381884210052|476, 479, 5002
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|7|463|9.9|36.6|30.2|29.7207559395248|2.34579112612464|115, 479, 5002
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|8|336|18.55|33.8|30.7|30.5637202380952|1.43678190339298|102, 115, 476, 479, 5002
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|9|402|20.5|34.2|29.3|29.0154228855721|1.64303956062512|95, 476, 479, 5002
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|10|399|19.3|31|26.1|25.8214786967419|2.25586295177884|95, 476, 479, 5002
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|11|332|16.46|30.39|22.29|22.6915060240964|2.503820794498|476, 479, 5002
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|12|350|10.95|27.8|20.585|20.0247714285714|3.2053812792417|476, 479, 5002
Guana River Marsh Aquatic Preserve|1|251|1.48|20.4|14.7|13.3380597609562|4.89600981375797|5002
Guana River Marsh Aquatic Preserve|2|201|1.47|20.1|15.4|14.2526865671642|4.22738651488939|5002, 5014
Guana River Marsh Aquatic Preserve|3|150|9|33.6|19|17.2810666666667|4.2568548976547|5002
Guana River Marsh Aquatic Preserve|4|271|2.11|26.9|21.2|20.3390405904059|3.96057232609104|5002
Guana River Marsh Aquatic Preserve|5|286|2.27|35.1|25.35|21.8966608391608|8.34545436436652|5002, 5014
Guana River Marsh Aquatic Preserve|6|190|2.77|32.2|27.25|26.0126842105263|5.81844018582693|5002
Guana River Marsh Aquatic Preserve|7|281|2.79|36.1|28.8|25.7578398576512|8.34394809294942|5002, 5014
Guana River Marsh Aquatic Preserve|8|239|2.99|33.1|29.1|27.6497029288703|6.01894228399813|5002
Guana River Marsh Aquatic Preserve|9|129|2.85|31|28.5|27.573488372093|4.02815151099941|60, 5002, 5014
Guana River Marsh Aquatic Preserve|10|231|2.15|28.4|24.3|21.2810779220779|7.63667590632532|95, 5002, 5014
Guana River Marsh Aquatic Preserve|11|175|12.4|26.7|20.4|20.2427314285714|2.06065938891172|95, 5002, 5014
Guana River Marsh Aquatic Preserve|12|120|6.61|23.8|18.04|17.9265416666667|3.754885290454|5002, 5014
Guana Tolomato Matanzas National Estuarine Research Reserve|1|615|1.48|21.106|15|13.8565658536585|4.64938849243159|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|2|512|1.45|21.04|15.1|14.569826171875|3.32188368553354|5002, 5014
Guana Tolomato Matanzas National Estuarine Research Reserve|3|492|4.8|33.6|17.3|16.9864634146342|3.74797662896743|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|4|600|2.1|26.9|20.5|19.4970166666667|4.36560049850837|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|5|644|2.25|35.1|24.6|22.815152173913|6.46013201347701|5002, 5014
Guana Tolomato Matanzas National Estuarine Research Reserve|6|478|2.74|32.2|26.9|26.2433472803347|4.19242589604379|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|7|708|2.75|36.1|28.1|26.477581920904|6.12816642169634|5002, 5014
Guana Tolomato Matanzas National Estuarine Research Reserve|8|692|2.69|33.1|28.3|26.6634725433526|6.07346089160455|5002
Guana Tolomato Matanzas National Estuarine Research Reserve|9|432|2.85|33.1|28.1|27.6271782407407|3.02617621675253|60, 5002, 5014
Guana Tolomato Matanzas National Estuarine Research Reserve|10|602|2.15|28.7|24.7|22.9545448504983|5.72506136846531|95, 5002, 5014
Guana Tolomato Matanzas National Estuarine Research Reserve|11|444|12.4|26.7|20.3|20.2818423423423|2.28559578402542|95, 5002, 5014
Guana Tolomato Matanzas National Estuarine Research Reserve|12|337|6.61|23.8|17.7|17.9444836795252|3.27557515403976|5002, 5014
Indian River-Malabar to Vero Beach Aquatic Preserve|1|913|1.36|29.4|18.2|16.5763296823658|5.81376128097802|95, 3001, 3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|2|737|1.84|26|19.02|18.5227639077341|3.7068171244593|95, 3001, 3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|3|710|1.65|30|21.6|20.4741070422535|4.4498959192698|95, 3001, 3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|4|1108|2.16|34.6|23.8|21.6456010830325|6.65154829105097|95, 3001, 3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|5|886|2.45|37.36|26.445|24.8436738148984|5.96321961825296|95, 3001, 3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|6|797|2.99|37|28.7|28.510634880803|1.85094642053636|95, 3001, 3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|7|1141|2.01|34|29.3|26.7347992988607|7.8416742747156|95, 3001, 3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|8|979|2|33.89|29.5|28.2302502553626|5.78432107885089|95, 115, 3001, 3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|9|905|2.84|34.26|28.6|28.0122961325967|3.77976174253749|95, 3001, 3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|10|1038|2.54|31.11|25.54|25.1037341040462|3.9229326882058|3001, 3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|11|810|1.74|30|22.9|21.0598703703704|6.27314525643968|95, 3001, 3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|12|730|2.1|31.9|20|19.1720465753425|4.13096797685619|95, 3001, 3013, 5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|1|251|1.59|29.2|18.4|17.8542231075697|5.05418136734565|3001, 5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2|168|5.5|25.2|19.655|18.6519642857143|4.15309209659366|3001, 5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|3|170|2.32|27.2|23.1|22.3555294117647|4.41015275826142|3001, 5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|4|268|2.4|27.8|23.7|22.8484701492537|4.68566107909751|5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5|185|21.7|29.7|27.2|26.5804216216216|1.94173344103966|3001, 5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|6|119|22|32.1|29|29.0118151260504|1.44515726647795|3001, 5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|7|267|2.98|32.24|29.6|28.3925880149813|5.87912192074238|5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|8|147|2.85|33.1|29.9|29.1580272108844|5.05976387443208|115, 5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|9|167|2.89|31.5|28.4|27.5668862275449|4.56929430951628|5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|10|271|20.6|30.2|26.3|25.9917712177122|2.33647086659084|5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|11|118|16.6|28|22.98|23.0522881355932|1.48421461058884|3001, 5002
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|12|160|10.3|25.7|20.05|20.0310625|2.7007330933197|3001, 5002
Jensen Beach to Jupiter Inlet Aquatic Preserve|1|23|12|27|21|19.8652173913043|4.08173411183088|3001, 5002
Jensen Beach to Jupiter Inlet Aquatic Preserve|2|28|17|26.4|22.725|22.7607142857143|2.38275273203297|95, 3013, 5002
