AreaID|ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|ParameterName|RelativeDepth|ActivityType|EarliestSampleDate|LastSampleDate|N_Data|Min|Max|Median|Mean|StandardDeviation
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbnut|Total Suspended Solids, TSS|Surface|Lab|2013-07-09|2019-12-03|79|3|37|10|10.5189873417722|6.56498239397266
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebnut|Total Suspended Solids, TSS|Surface|Lab|2013-07-09|2019-12-03|76|1|35|11.5|13.3552631578947|7.5942152499885
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaegnut|Total Suspended Solids, TSS|Surface|Lab|2013-07-09|2019-12-03|67|3|21|6|6.98507462686567|3.31430571052691
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaesnut|Total Suspended Solids, TSS|Surface|Lab|2013-07-09|2019-12-04|722|1|70|10|12.5540166204986|7.74797126610324
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apambnut|Total Suspended Solids, TSS|Surface|Lab|2013-07-09|2019-12-03|65|3|56|6|7.35384615384615|7.25954279128249
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apanhnut|Total Suspended Solids, TSS|Surface|Lab|2013-07-09|2019-12-03|63|3|19|6|6.84126984126984|3.41819773869944
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apapcnut|Total Suspended Solids, TSS|Surface|Lab|2013-07-09|2019-12-03|64|3|25|5.5|7.6875|5.49133516594661
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apawpnut|Total Suspended Solids, TSS|Surface|Lab|2013-07-09|2019-12-03|62|3|30|7|9.25806451612903|6.09201434793464
2|Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_11251|Total Suspended Solids, TSS|Surface|Lab|2001-09-10|2001-09-10|1|4|4|4|4|
2|Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLNWFD_S150|Total Suspended Solids, TSS|Surface|Lab|1992-02-25|1992-05-19|2|28|36|32|32|5.65685424949238
