AreaID|ManagedAreaName|Year|Month|ParameterName|RelativeDepth|ActivityType|N_Data|Min|Max|Median|Mean|StandardDeviation|Programs|ProgramIDs
2|Apalachicola Bay Aquatic Preserve|1992|2|Total Suspended Solids, TSS|All|Lab|1|36|36|36|36||Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|1992|5|Total Suspended Solids, TSS|All|Lab|1|28|28|28|28||Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2001|3|Total Suspended Solids, TSS|All|Lab|1|28|28|28|28||Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2001|4|Total Suspended Solids, TSS|All|Lab|3|15|29|17|20.3333333333333|7.57187779440037|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2001|9|Total Suspended Solids, TSS|All|Lab|1|4|4|4|4||Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2007|2|Total Suspended Solids, TSS|All|Lab|6|4|165|44|58.6666666666667|66.2711601427549|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2007|3|Total Suspended Solids, TSS|All|Lab|2|7|10|8.5|8.5|2.12132034355964|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2007|5|Total Suspended Solids, TSS|All|Lab|1|12|12|12|12||Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2007|6|Total Suspended Solids, TSS|All|Lab|9|9|23|14|14.6666666666667|4.5|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2007|7|Total Suspended Solids, TSS|All|Lab|4|5|19|11.5|11.75|5.7373048260195|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2007|8|Total Suspended Solids, TSS|All|Lab|3|11|14|13|12.6666666666667|1.52752523165195|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2007|9|Total Suspended Solids, TSS|All|Lab|5|9|39|18|19.8|11.4324100696222|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2007|10|Total Suspended Solids, TSS|All|Lab|6|8|863|8.5|152|348.331451350578|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2007|11|Total Suspended Solids, TSS|All|Lab|4|4|12|8.5|8.25|3.5|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2007|12|Total Suspended Solids, TSS|All|Lab|8|4|11|4|6.25|3.15096357144468|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2012|3|Total Suspended Solids, TSS|All|Lab|2|14|18|16|16|2.82842712474619|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2012|5|Total Suspended Solids, TSS|All|Lab|2|6|38|22|22|22.6274169979695|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2012|9|Total Suspended Solids, TSS|All|Lab|2|13|25|19|19|8.48528137423857|Florida STORET / WIN|5002
