AreaID|ManagedAreaName|Year|ParameterName|RelativeDepth|ActivityType|N_Data|Min|Max|Median|Mean|StandardDeviation|Programs|ProgramIDs
2|Apalachicola Bay Aquatic Preserve|1992|Total Suspended Solids, TSS|All|Lab|2|28|36|32|32|5.65685424949238|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2001|Total Suspended Solids, TSS|All|Lab|5|4|29|17|18.6|10.3101891350256|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2007|Total Suspended Solids, TSS|All|Lab|48|4|863|11|35.25|125.050372829036|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2012|Total Suspended Solids, TSS|All|Lab|8|6|38|13.5|16.125|10.8685325596421|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2013|Total Suspended Solids, TSS|All|Lab|103|3|30|8|9.19417475728155|4.45469184785621|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program, Florida STORET / WIN|355, 5002
2|Apalachicola Bay Aquatic Preserve|2014|Total Suspended Solids, TSS|All|Lab|136|2|46|9|9.92647058823529|6.29006548036479|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|355
2|Apalachicola Bay Aquatic Preserve|2015|Total Suspended Solids, TSS|All|Lab|232|3|56|9|10.9008620689655|7.69964294095006|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|355
2|Apalachicola Bay Aquatic Preserve|2016|Total Suspended Solids, TSS|All|Lab|230|3|43|10|11.3652173913043|6.40118771018366|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|355
2|Apalachicola Bay Aquatic Preserve|2017|Total Suspended Solids, TSS|All|Lab|229|3|70|10|11.8515283842795|7.58083686449437|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|355
2|Apalachicola Bay Aquatic Preserve|2018|Total Suspended Solids, TSS|All|Lab|111|1|44|8|11.981981981982|9.49447876110779|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program, Florida STORET / WIN|355, 5002
2|Apalachicola Bay Aquatic Preserve|2019|Total Suspended Solids, TSS|All|Lab|141|2|83|7|8.84397163120567|7.53589855097705|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program, Florida STORET / WIN|355, 5002
2|Apalachicola Bay Aquatic Preserve|2020|Total Suspended Solids, TSS|All|Lab|8|4|9|5.5|6|1.60356745147455|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2021|Total Suspended Solids, TSS|All|Lab|10|3|14|7|8|4.21637021355784|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2022|Total Suspended Solids, TSS|All|Lab|8|4|27|9|11.625|7.85470741475636|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|1992|Total Suspended Solids, TSS|All|Lab|4|10|36|26|24.5|10.8781125813871|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|1998|Total Suspended Solids, TSS|All|Lab|3|4|15|11|10|5.56776436283002|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|1999|Total Suspended Solids, TSS|All|Lab|12|5|20|13.5|14.0833333333333|4.54189254372975|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2000|Total Suspended Solids, TSS|All|Lab|13|4|22|12|13.2307692307692|5.55508545019556|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2001|Total Suspended Solids, TSS|All|Lab|38|4|47|13.5|15.0526315789474|7.80487501300985|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2002|Total Suspended Solids, TSS|All|Lab|12|7|26|13|14.6666666666667|5.24548868220603|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2003|Total Suspended Solids, TSS|All|Lab|12|8|24|14.5|15.5|4.8523658709391|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2004|Total Suspended Solids, TSS|All|Lab|12|8|37|14.5|16.25|7.91000517181764|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2005|Total Suspended Solids, TSS|All|Lab|11|7|22|15|14.9090909090909|5.30008576259942|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2006|Total Suspended Solids, TSS|All|Lab|12|4|26|12.5|13|7.14779050412847|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2007|Total Suspended Solids, TSS|All|Lab|208|4|914|10.5|74.1153846153846|169.54863681334|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2008|Total Suspended Solids, TSS|All|Lab|26|10|138|20|40.8076923076923|40.5955852090044|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2009|Total Suspended Solids, TSS|All|Lab|14|8|27|19|18.3571428571429|5.47170544159318|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2010|Total Suspended Solids, TSS|All|Lab|13|8|27|18|18|5.13160143944688|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2011|Total Suspended Solids, TSS|All|Lab|27|3|21|11|11.037037037037|4.46767433460788|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2012|Total Suspended Solids, TSS|All|Lab|31|2|52|10|13.2258064516129|11.9490855366128|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2013|Total Suspended Solids, TSS|All|Lab|130|3|74|9|10.2923076923077|7.39206168999032|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program, Florida STORET / WIN|355, 5002
3|Apalachicola National Estuarine Research Reserve|2014|Total Suspended Solids, TSS|All|Lab|181|2|46|9|10.2541436464088|6.04258470830396|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program, Florida STORET / WIN|355, 5002
3|Apalachicola National Estuarine Research Reserve|2015|Total Suspended Solids, TSS|All|Lab|275|3|56|9|10.9381818181818|7.42651323784796|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program, Florida STORET / WIN|355, 5002
3|Apalachicola National Estuarine Research Reserve|2016|Total Suspended Solids, TSS|All|Lab|272|3|43|10|11.5551470588235|6.47138828992343|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program, Florida STORET / WIN|355, 5002
3|Apalachicola National Estuarine Research Reserve|2017|Total Suspended Solids, TSS|All|Lab|267|2|70|10|11.6217228464419|7.73547486950425|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program, Florida STORET / WIN|355, 5002
3|Apalachicola National Estuarine Research Reserve|2018|Total Suspended Solids, TSS|All|Lab|202|0|46|11|13.9257425742574|10.0520748925207|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program, Florida STORET / WIN|355, 5002
3|Apalachicola National Estuarine Research Reserve|2019|Total Suspended Solids, TSS|All|Lab|213|2|83|7|8.89671361502347|7.21820539668475|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program, Florida STORET / WIN|355, 5002
3|Apalachicola National Estuarine Research Reserve|2020|Total Suspended Solids, TSS|All|Lab|24|3|17|7.5|8.41666666666667|3.85516780965235|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2021|Total Suspended Solids, TSS|All|Lab|31|2|23|9|10.0645161290323|5.25950240910657|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2022|Total Suspended Solids, TSS|All|Lab|38|2|27|9.5|10.3684210526316|5.87905605877742|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2023|Total Suspended Solids, TSS|All|Lab|2|2|10|6|6|5.65685424949238|Florida STORET / WIN|5002
4|Banana River Aquatic Preserve|1997|Total Suspended Solids, TSS|All|Lab|62|0|32.4|5.4|7.39516129032258|6.31081370709753|Florida STORET / WIN|5002
