AreaID|ManagedAreaName|Year|Month|ParameterName|RelativeDepth|ActivityType|N_Data|Min|Max|Median|Mean|StandardDeviation|Programs|ProgramIDs
5|Big Bend Seagrasses Aquatic Preserve|1993|2|Total Suspended Solids, TSS|Bottom|All|1|4|4|4|4||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1995|10|Total Suspended Solids, TSS|Bottom|All|1|12|12|12|12||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1995|11|Total Suspended Solids, TSS|Bottom|All|2|4|6|5|5|1.4142135623731|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1995|12|Total Suspended Solids, TSS|Bottom|All|1|6|6|6|6||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1996|2|Total Suspended Solids, TSS|Bottom|All|1|2|2|2|2||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1996|3|Total Suspended Solids, TSS|Bottom|All|2|7|13|10|10|4.24264068711929|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1996|4|Total Suspended Solids, TSS|Bottom|All|3|0|26|18|14.6666666666667|13.3166562369588|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1996|5|Total Suspended Solids, TSS|Bottom|All|1|14|14|14|14||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1996|6|Total Suspended Solids, TSS|Bottom|All|3|4|7|6|5.66666666666667|1.52752523165195|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1996|8|Total Suspended Solids, TSS|Bottom|All|3|6|8|7|7|1|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1996|9|Total Suspended Solids, TSS|Bottom|All|1|14|14|14|14||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1996|11|Total Suspended Solids, TSS|Bottom|All|5|2|18|10|10.4|6.69328021227261|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1996|12|Total Suspended Solids, TSS|Bottom|All|2|4|16|10|10|8.48528137423857|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1997|3|Total Suspended Solids, TSS|Bottom|All|1|38|38|38|38||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1997|4|Total Suspended Solids, TSS|Bottom|All|1|16|16|16|16||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1997|5|Total Suspended Solids, TSS|Bottom|All|1|30|30|30|30||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1997|6|Total Suspended Solids, TSS|Bottom|All|2|10|42|26|26|22.6274169979695|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1997|7|Total Suspended Solids, TSS|Bottom|All|4|10|66|36.5|37.25|25.0516133878306|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1997|9|Total Suspended Solids, TSS|Bottom|All|3|2|4|4|3.33333333333333|1.15470053837925|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1997|10|Total Suspended Solids, TSS|Bottom|All|1|39|39|39|39||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1998|10|Total Suspended Solids, TSS|Bottom|All|1|4|4|4|4||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1998|11|Total Suspended Solids, TSS|Bottom|All|3|4|5|4|4.33333333333333|0.577350269189626|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1998|12|Total Suspended Solids, TSS|Bottom|All|3|4|4|4|4|0|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1999|1|Total Suspended Solids, TSS|Bottom|All|2|4|4|4|4|0|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1999|2|Total Suspended Solids, TSS|Bottom|All|1|4|4|4|4||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1999|3|Total Suspended Solids, TSS|Bottom|All|3|4|4|4|4|0|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1999|4|Total Suspended Solids, TSS|Bottom|All|2|4|4|4|4|0|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1999|5|Total Suspended Solids, TSS|Bottom|All|2|4|4|4|4|0|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1999|6|Total Suspended Solids, TSS|Bottom|All|2|4|4|4|4|0|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1999|8|Total Suspended Solids, TSS|Bottom|All|1|7|7|7|7||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1999|9|Total Suspended Solids, TSS|Bottom|All|1|4|4|4|4||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1999|10|Total Suspended Solids, TSS|Bottom|All|2|4|6|5|5|1.4142135623731|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1999|11|Total Suspended Solids, TSS|Bottom|All|2|4|4|4|4|0|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1999|12|Total Suspended Solids, TSS|Bottom|All|3|4|4|4|4|0|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2000|1|Total Suspended Solids, TSS|Bottom|All|2|4|4|4|4|0|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2000|2|Total Suspended Solids, TSS|Bottom|All|2|4|4|4|4|0|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2000|3|Total Suspended Solids, TSS|Bottom|All|3|4|5|4|4.33333333333333|0.577350269189626|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2000|4|Total Suspended Solids, TSS|Bottom|All|2|4|4|4|4|0|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2000|5|Total Suspended Solids, TSS|Bottom|All|2|4|4|4|4|0|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2000|6|Total Suspended Solids, TSS|Bottom|All|1|4|4|4|4||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2000|7|Total Suspended Solids, TSS|Bottom|All|3|4|6|4|4.66666666666667|1.15470053837925|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2000|8|Total Suspended Solids, TSS|Bottom|All|2|4|4|4|4|0|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2000|9|Total Suspended Solids, TSS|Bottom|All|2|4|5|4.5|4.5|0.707106781186548|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2000|10|Total Suspended Solids, TSS|Bottom|All|1|4|4|4|4||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2000|11|Total Suspended Solids, TSS|Bottom|All|1|4|4|4|4||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2000|12|Total Suspended Solids, TSS|Bottom|All|1|4|4|4|4||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2001|1|Total Suspended Solids, TSS|Bottom|All|2|4|4|4|4|0|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2001|2|Total Suspended Solids, TSS|Bottom|All|2|4|4|4|4|0|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2001|3|Total Suspended Solids, TSS|Bottom|All|2|4|4|4|4|0|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2001|4|Total Suspended Solids, TSS|Bottom|All|1|4|4|4|4||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2001|5|Total Suspended Solids, TSS|Bottom|All|1|4|4|4|4||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2001|6|Total Suspended Solids, TSS|Bottom|All|1|4|4|4|4||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2001|7|Total Suspended Solids, TSS|Bottom|All|1|4|4|4|4||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2001|8|Total Suspended Solids, TSS|Bottom|All|3|4|4|4|4|0|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2001|9|Total Suspended Solids, TSS|Bottom|All|4|4|4|4|4|0|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2001|10|Total Suspended Solids, TSS|Bottom|All|4|4|4|4|4|0|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2001|11|Total Suspended Solids, TSS|Bottom|All|2|4|4|4|4|0|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2001|12|Total Suspended Solids, TSS|Bottom|All|3|4|4|4|4|0|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2002|1|Total Suspended Solids, TSS|Bottom|All|2|4|4|4|4|0|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2002|2|Total Suspended Solids, TSS|Bottom|All|2|4|4|4|4|0|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2002|3|Total Suspended Solids, TSS|Bottom|All|2|9|20|14.5|14.5|7.77817459305202|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2002|4|Total Suspended Solids, TSS|Bottom|All|2|4|4|4|4|0|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2002|5|Total Suspended Solids, TSS|Bottom|All|1|4|4|4|4||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2002|6|Total Suspended Solids, TSS|Bottom|All|1|4|4|4|4||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2002|7|Total Suspended Solids, TSS|Bottom|All|1|4|4|4|4||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2002|8|Total Suspended Solids, TSS|Bottom|All|8|4|4|4|4|0|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2002|9|Total Suspended Solids, TSS|Bottom|All|1|4|4|4|4||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2002|11|Total Suspended Solids, TSS|Bottom|All|1|4|4|4|4||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2002|12|Total Suspended Solids, TSS|Bottom|All|1|4|4|4|4||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2003|2|Total Suspended Solids, TSS|Bottom|All|2|4|4|4|4|0|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2003|5|Total Suspended Solids, TSS|Bottom|All|1|4|4|4|4||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2013|12|Total Suspended Solids, TSS|Bottom|All|1|2|2|2|2||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2016|8|Total Suspended Solids, TSS|Bottom|All|1|5|5|5|5||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2016|10|Total Suspended Solids, TSS|Bottom|All|1|2|2|2|2||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2017|8|Total Suspended Solids, TSS|Bottom|All|1|4|4|4|4||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2017|10|Total Suspended Solids, TSS|Bottom|All|2|2|7|4.5|4.5|3.53553390593274|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2017|11|Total Suspended Solids, TSS|Bottom|All|1|21|21|21|21||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2017|12|Total Suspended Solids, TSS|Bottom|All|4|3|3|3|3|0|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2018|1|Total Suspended Solids, TSS|Bottom|All|1|3|3|3|3||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2018|2|Total Suspended Solids, TSS|Bottom|All|4|2|4|3|3|0.816496580927726|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2018|3|Total Suspended Solids, TSS|Bottom|All|3|3|4|3|3.33333333333333|0.577350269189626|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2018|4|Total Suspended Solids, TSS|Bottom|All|4|2|6|3|3.5|1.91485421551268|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2018|5|Total Suspended Solids, TSS|Bottom|All|2|3|5|4|4|1.4142135623731|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2018|6|Total Suspended Solids, TSS|Bottom|All|2|3|3|3|3|0|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2018|7|Total Suspended Solids, TSS|Bottom|All|5|2|6|3|3.2|1.6431676725155|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2018|8|Total Suspended Solids, TSS|Bottom|All|2|2|4|3|3|1.4142135623731|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2018|9|Total Suspended Solids, TSS|Bottom|All|2|3|6|4.5|4.5|2.12132034355964|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2018|10|Total Suspended Solids, TSS|Bottom|All|3|2|3|2|2.33333333333333|0.577350269189626|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2018|11|Total Suspended Solids, TSS|Bottom|All|2|2|4|3|3|1.4142135623731|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2019|1|Total Suspended Solids, TSS|Bottom|All|5|2|3|2|2.2|0.447213595499958|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2019|4|Total Suspended Solids, TSS|Bottom|All|1|2|2|2|2||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2019|7|Total Suspended Solids, TSS|Bottom|All|2|2|6|4|4|2.82842712474619|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2019|10|Total Suspended Solids, TSS|Bottom|All|1|2|2|2|2||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2020|1|Total Suspended Solids, TSS|Bottom|All|2|2|5|3.5|3.5|2.12132034355964|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2020|7|Total Suspended Solids, TSS|Bottom|All|1|3|3|3|3||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2020|10|Total Suspended Solids, TSS|Bottom|All|2|2|7|4.5|4.5|3.53553390593274|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2021|1|Total Suspended Solids, TSS|Bottom|All|1|2|2|2|2||Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|2021|3|Total Suspended Solids, TSS|Bottom|All|1|2|2|2|2||Florida STORET / WIN|5002
