AreaID|ManagedAreaName|Year|ParameterName|RelativeDepth|ActivityType|N_Data|Min|Max|Median|Mean|StandardDeviation|Programs|ProgramIDs
2|Apalachicola Bay Aquatic Preserve|1992|Total Suspended Solids, TSS|Surface|Lab|2|28|36|32|32|5.65685424949238|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2001|Total Suspended Solids, TSS|Surface|Lab|1|4|4|4|4||Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2007|Total Suspended Solids, TSS|Surface|Lab|48|4|863|11|35.25|125.050372829036|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2012|Total Suspended Solids, TSS|Surface|Lab|8|6|38|13.5|16.125|10.8685325596421|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2013|Total Suspended Solids, TSS|Surface|Lab|104|3|30|8|9.19230769230769|4.43305527699264|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program, Florida STORET / WIN|355, 5002
2|Apalachicola Bay Aquatic Preserve|2015|Total Suspended Solids, TSS|Surface|Lab|232|3|56|9|10.9008620689655|7.69964294095006|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|355
2|Apalachicola Bay Aquatic Preserve|2016|Total Suspended Solids, TSS|Surface|Lab|230|3|43|10|11.3652173913043|6.40118771018366|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|355
2|Apalachicola Bay Aquatic Preserve|2017|Total Suspended Solids, TSS|Surface|Lab|232|3|70|10|11.7931034482759|7.5512875440992|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|355
2|Apalachicola Bay Aquatic Preserve|2018|Total Suspended Solids, TSS|Surface|Lab|203|1|46|11|14.3990147783251|10.0377208871681|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program, Florida STORET / WIN|355, 5002
2|Apalachicola Bay Aquatic Preserve|2019|Total Suspended Solids, TSS|Surface|Lab|215|2|83|7|8.50697674418605|6.40667712978039|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program, Florida STORET / WIN|355, 5002
2|Apalachicola Bay Aquatic Preserve|2020|Total Suspended Solids, TSS|Surface|Lab|7|4|9|6|6.14285714285714|1.67616341969505|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2021|Total Suspended Solids, TSS|Surface|Lab|8|3|14|7.5|8.625|4.47013901988997|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2022|Total Suspended Solids, TSS|Surface|Lab|4|4|27|7.5|11.5|10.5356537528527|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|1992|Total Suspended Solids, TSS|Surface|Lab|4|10|36|26|24.5|10.8781125813871|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|1999|Total Suspended Solids, TSS|Surface|Lab|2|17|20|18.5|18.5|2.12132034355964|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2000|Total Suspended Solids, TSS|Surface|Lab|9|4|20|12|12.7777777777778|4.81606109226663|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2001|Total Suspended Solids, TSS|Surface|Lab|27|4|47|12|13.7407407407407|7.72405131138891|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2002|Total Suspended Solids, TSS|Surface|Lab|12|7|26|13|14.6666666666667|5.24548868220603|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2003|Total Suspended Solids, TSS|Surface|Lab|12|8|24|14.5|15.5|4.8523658709391|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2004|Total Suspended Solids, TSS|Surface|Lab|12|8|37|14.5|16.25|7.91000517181764|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2005|Total Suspended Solids, TSS|Surface|Lab|11|7|22|15|14.9090909090909|5.30008576259942|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2006|Total Suspended Solids, TSS|Surface|Lab|12|4|26|12.5|13|7.14779050412847|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2007|Total Suspended Solids, TSS|Surface|Lab|207|4|914|11|74.4347826086957|169.896925770418|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2008|Total Suspended Solids, TSS|Surface|Lab|26|10|138|20|40.8076923076923|40.5955852090044|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2009|Total Suspended Solids, TSS|Surface|Lab|14|8|27|19|18.3571428571429|5.47170544159318|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2010|Total Suspended Solids, TSS|Surface|Lab|13|8|27|18|18|5.13160143944688|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2011|Total Suspended Solids, TSS|Surface|Lab|27|3|21|11|11.037037037037|4.46767433460788|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2012|Total Suspended Solids, TSS|Surface|Lab|31|2|52|10|13.2258064516129|11.9490855366128|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2013|Total Suspended Solids, TSS|Surface|Lab|131|3|74|9|10.3435114503817|7.38686046807897|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program, Florida STORET / WIN|355, 5002
3|Apalachicola National Estuarine Research Reserve|2014|Total Suspended Solids, TSS|Surface|Lab|16|5|20|15|13.9375|4.53826325077483|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2015|Total Suspended Solids, TSS|Surface|Lab|275|3|56|9|10.9381818181818|7.42651323784796|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program, Florida STORET / WIN|355, 5002
3|Apalachicola National Estuarine Research Reserve|2016|Total Suspended Solids, TSS|Surface|Lab|272|3|43|10|11.5551470588235|6.47138828992343|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program, Florida STORET / WIN|355, 5002
3|Apalachicola National Estuarine Research Reserve|2017|Total Suspended Solids, TSS|Surface|Lab|276|2|70|10|11.713768115942|7.66963023433912|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program, Florida STORET / WIN|355, 5002
3|Apalachicola National Estuarine Research Reserve|2018|Total Suspended Solids, TSS|Surface|Lab|241|0|46|10|13.0995850622407|9.79915174018186|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program, Florida STORET / WIN|355, 5002
3|Apalachicola National Estuarine Research Reserve|2019|Total Suspended Solids, TSS|Surface|Lab|268|2|83|7|8.77238805970149|6.67633634076265|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program, Florida STORET / WIN|355, 5002
3|Apalachicola National Estuarine Research Reserve|2020|Total Suspended Solids, TSS|Surface|Lab|25|2|17|7|8.04|4.12795348811006|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2021|Total Suspended Solids, TSS|Surface|Lab|30|2|23|9.5|10.5|5.23087650069443|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2022|Total Suspended Solids, TSS|Surface|Lab|35|2|27|9|10.1428571428571|5.88189073814383|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|2023|Total Suspended Solids, TSS|Surface|Lab|2|2|10|6|6|5.65685424949238|Florida STORET / WIN|5002
4|Banana River Aquatic Preserve|1997|Total Suspended Solids, TSS|Surface|Lab|53|0|32.4|5.2|7.47924528301887|6.57996254637944|Florida STORET / WIN|5002
4|Banana River Aquatic Preserve|1998|Total Suspended Solids, TSS|Surface|Lab|100|1.2|124.61538|11.8|15.7532014|18.3516952698059|Florida STORET / WIN|5002
4|Banana River Aquatic Preserve|1999|Total Suspended Solids, TSS|Surface|Lab|62|2.7|54|27|24.9887096774194|14.5806530789747|Florida STORET / WIN|5002
4|Banana River Aquatic Preserve|2000|Total Suspended Solids, TSS|Surface|Lab|75|1|47.3|14|15.7|10.2324338601675|Florida STORET / WIN|5002
4|Banana River Aquatic Preserve|2001|Total Suspended Solids, TSS|Surface|Lab|99|1|180|12.7|14.7888888888889|18.1322403632196|Florida STORET / WIN|5002
4|Banana River Aquatic Preserve|2002|Total Suspended Solids, TSS|Surface|Lab|137|0|44|13|15.3664233576642|12.1624559570707|Florida STORET / WIN|5002
4|Banana River Aquatic Preserve|2003|Total Suspended Solids, TSS|Surface|Lab|113|0|45|17|18.1469026548673|9.48175946975165|Florida STORET / WIN|5002
4|Banana River Aquatic Preserve|2004|Total Suspended Solids, TSS|Surface|Lab|171|2|36|9|9.87894736842105|4.804840825255|Florida STORET / WIN|5002
4|Banana River Aquatic Preserve|2005|Total Suspended Solids, TSS|Surface|Lab|121|1|25|6|7.84545454545455|4.95923381178988|Florida STORET / WIN|5002
4|Banana River Aquatic Preserve|2006|Total Suspended Solids, TSS|Surface|Lab|86|3.1|89|10|14.2441860465116|13.8704052670015|Florida STORET / WIN|5002
4|Banana River Aquatic Preserve|2007|Total Suspended Solids, TSS|Surface|Lab|60|3.8|36.2|8|9.835|5.82713771060073|Florida STORET / WIN|5002
4|Banana River Aquatic Preserve|2008|Total Suspended Solids, TSS|Surface|Lab|95|4.4|62|10|11.1473684210526|7.52214945097623|Florida STORET / WIN|5002
4|Banana River Aquatic Preserve|2009|Total Suspended Solids, TSS|Surface|Lab|97|5|44|10|10.639175257732|5.29271426705757|Florida STORET / WIN|5002
4|Banana River Aquatic Preserve|2010|Total Suspended Solids, TSS|Surface|Lab|73|4.8|54.3|11|13.9383561643836|9.07693398640793|Florida STORET / WIN|5002
4|Banana River Aquatic Preserve|2011|Total Suspended Solids, TSS|Surface|Lab|56|4.4|31.2|15.3|15.8946428571429|6.61217663633768|Florida STORET / WIN|5002
4|Banana River Aquatic Preserve|2012|Total Suspended Solids, TSS|Surface|Lab|47|1.7|28|5.7|8.44255319148936|6.38434718602258|Florida STORET / WIN|5002
4|Banana River Aquatic Preserve|2013|Total Suspended Solids, TSS|Surface|Lab|58|2.3|27.4|6.1|8.93793103448276|6.56948895409432|Florida STORET / WIN|5002
4|Banana River Aquatic Preserve|2014|Total Suspended Solids, TSS|Surface|Lab|73|1.7|31.4|5.5|7.6958904109589|7.09337402784701|Florida STORET / WIN|5002
4|Banana River Aquatic Preserve|2015|Total Suspended Solids, TSS|Surface|Lab|76|2.1|29.7|8.1|10.7855263157895|8.02942428733|Florida STORET / WIN|5002
4|Banana River Aquatic Preserve|2016|Total Suspended Solids, TSS|Surface|Lab|78|1.5|59.8|14.25|17.4102564102564|13.2500290589595|Florida STORET / WIN|5002
4|Banana River Aquatic Preserve|2017|Total Suspended Solids, TSS|Surface|Lab|36|0.8|14|5.35|5.77777777777778|2.67582949607472|Florida STORET / WIN|5002
4|Banana River Aquatic Preserve|2020|Total Suspended Solids, TSS|Surface|Lab|34|2.3|52.5641|9.35|15.1359735294118|15.563579800082|Florida STORET / WIN|5002
4|Banana River Aquatic Preserve|2021|Total Suspended Solids, TSS|Surface|Lab|64|2|26|6.2|7.4704921875|5.27221592610975|Florida STORET / WIN|5002
4|Banana River Aquatic Preserve|2022|Total Suspended Solids, TSS|Surface|Lab|56|2|21|5.9714|7.24149107142857|4.55400432767299|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1990|Total Suspended Solids, TSS|Surface|Lab|17|5|76|5|14|22.7293862653614|Florida STORET / WIN|5002
5|Big Bend Seagrasses Aquatic Preserve|1991|Total Suspended Solids, TSS|Surface|Lab|18|4|13|5|5.77777777777778|2.07380172503816|Florida STORET / WIN|5002
