AreaID|ManagedAreaName|Year|ParameterName|RelativeDepth|ActivityType|N_Data|Min|Max|Median|Mean|StandardDeviation|Programs|ProgramIDs
2|Apalachicola Bay Aquatic Preserve|1992|Total Suspended Solids, TSS|All|All|2|28|36|32|32|5.65685424949238|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2001|Total Suspended Solids, TSS|All|All|5|4|29|17|18.6|10.3101891350256|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2007|Total Suspended Solids, TSS|All|All|48|4|863|11|35.25|125.050372829036|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2012|Total Suspended Solids, TSS|All|All|8|6|38|13.5|16.125|10.8685325596421|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2013|Total Suspended Solids, TSS|All|All|104|3|30|8|9.19230769230769|4.43305527699264|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program, Florida STORET / WIN|355, 5002
2|Apalachicola Bay Aquatic Preserve|2014|Total Suspended Solids, TSS|All|All|223|2|46|9|10.52466367713|6.56554422305843|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|355
2|Apalachicola Bay Aquatic Preserve|2015|Total Suspended Solids, TSS|All|All|232|3|56|9|10.9008620689655|7.69964294095006|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|355
2|Apalachicola Bay Aquatic Preserve|2016|Total Suspended Solids, TSS|All|All|230|3|43|10|11.3652173913043|6.40118771018366|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|355
2|Apalachicola Bay Aquatic Preserve|2017|Total Suspended Solids, TSS|All|All|232|3|70|10|11.7931034482759|7.5512875440992|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|355
2|Apalachicola Bay Aquatic Preserve|2018|Total Suspended Solids, TSS|All|All|207|1|46|11|14.3478260869565|9.98128260960054|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program, Florida STORET / WIN|355, 5002
2|Apalachicola Bay Aquatic Preserve|2019|Total Suspended Solids, TSS|All|All|216|2|83|7|8.5|6.39258291139581|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program, Florida STORET / WIN|355, 5002
2|Apalachicola Bay Aquatic Preserve|2020|Total Suspended Solids, TSS|All|All|8|4|9|5.5|6|1.60356745147455|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|2021|Total Suspended Solids, TSS|All|All|20|3|14|7|8|4.10391340834062|EPA STOrage and RETrieval Data Warehouse (STORET), Florida STORET / WIN|103, 5002
2|Apalachicola Bay Aquatic Preserve|2022|Total Suspended Solids, TSS|All|All|8|4|27|9|11.625|7.85470741475636|Florida STORET / WIN|5002
3|Apalachicola National Estuarine Research Reserve|1992|Total Suspended Solids, TSS|All|All|4|10|36|26|24.5|10.8781125813871|Florida STORET / WIN|5002
