AreaID|ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|Month|ParameterName|RelativeDepth|EarliestSampleDate|LastSampleDate|N|Min|Max|Median|Mean|StandardDeviation
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|1|Salinity|surface|1987-01-13|2021-01-31|158|14.375|35.68|19.6562379297917|20.3619806544196|3.30874490711225
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|2|Salinity|surface|1989-02-14|2021-02-28|142|14.25|35.67|20.6187589658333|20.5149645208057|3.32662968989756
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|3|Salinity|surface|1989-03-21|2021-03-31|155|10.2|36.08|21.3289973483333|21.2351022246671|3.39050767699208
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|4|Salinity|surface|1987-04-13|2021-04-30|157|12.3|36.34|22.5894865833333|22.2374902710396|3.5505117004634
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|5|Salinity|surface|1989-05-17|2021-05-31|185|14.05|36.19|22.9998240116|23.7867494391539|4.223388470637
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|6|Salinity|surface|1989-06-14|2021-06-30|180|15.725|38.91|21.20753713|23.2956799243487|4.59211520801088
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|7|Salinity|surface|1987-07-27|2021-07-31|186|15.125|38.08|21.30855836|23.0816774213843|4.84013684578482
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|8|Salinity|surface|1989-08-24|2021-08-31|185|14.35|36.9|20.57441664875|22.8697297261247|4.69023184513618
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|9|Salinity|surface|1989-09-13|2021-09-30|184|15.225|36.35|20.65784617375|22.0272370819766|3.69555367400403
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|10|Salinity|surface|1987-10-28|2021-10-31|190|12.2|36.72|20.2213917002083|20.6610873386205|2.69038803137942
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|11|Salinity|surface|1988-11-15|2021-11-30|182|14|34.24|19.1702263952083|20.0800634853203|2.85686722584486
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|12|Salinity|surface|1989-12-13|2021-12-21|176|13.4|34.57|19.2475601947917|20.0591970902719|2.89221997286827
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|1|Salinity|bottom|2001-01-01|2022-01-31|648|11.8354166666667|38.1010416666667|28.4625|28.0525093074817|5.77522338787828
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2|Salinity|bottom|2001-02-01|2022-02-28|605|9.73020833333333|36.93125|28.465625|27.535346857739|5.77318685084784
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|3|Salinity|bottom|2001-03-01|2022-03-08|626|6.39166666666667|37.415625|28.9489583333333|28.2910317124446|6.0994592390337
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|4|Salinity|bottom|2001-04-01|2021-04-30|540|14.6125|38.5552083333333|31.4666666666667|30.015493946079|5.15648137356139
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|5|Salinity|bottom|2001-05-01|2021-05-31|562|7.74270833333333|39.3625|33.9125|32.4566595899337|6.21484657845485
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|6|Salinity|bottom|2001-06-01|2021-06-30|579|3.36770833333333|39.6875|33.409375|31.038827499829|6.88814340018778
