AreaID|ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|Month|ParameterName|RelativeDepth|EarliestSampleDate|LastSampleDate|N|Min|Max|Median|Mean|StandardDeviation
15|Florida Keys National Marine Sanctuary|5|National Data Buoy Center|KYWF1|1|Water Temperature|surface|2006-01-01|2021-01-27|488|15.35125|27.0034334763949|22.3510416666667|22.3408444311619|2.0429087462092
15|Florida Keys National Marine Sanctuary|5|National Data Buoy Center|KYWF1|2|Water Temperature|surface|2005-02-01|2021-02-28|460|17.8875|29.1166666666667|23.3660416666667|23.0699008915889|2.17326885442406
15|Florida Keys National Marine Sanctuary|5|National Data Buoy Center|KYWF1|3|Water Temperature|surface|2005-03-01|2021-03-31|479|18.5324324324324|30.5754166666667|24.5377551020408|24.4049864442808|1.99318430654739
15|Florida Keys National Marine Sanctuary|5|National Data Buoy Center|KYWF1|4|Water Temperature|surface|2005-04-01|2021-04-30|445|22.6695833333333|30.5316964285714|26.239224137931|26.236996123274|1.44275503568013
15|Florida Keys National Marine Sanctuary|5|National Data Buoy Center|KYWF1|5|Water Temperature|surface|2005-05-01|2021-05-31|485|25.0733333333333|31.0413043478261|28.4310638297872|28.2722300041171|1.32634986863585
15|Florida Keys National Marine Sanctuary|5|National Data Buoy Center|KYWF1|6|Water Temperature|surface|2005-06-01|2021-06-30|470|25.8504237288136|33.1601694915254|30.0841269413771|30.0809686852987|1.20541182795462
15|Florida Keys National Marine Sanctuary|5|National Data Buoy Center|KYWF1|7|Water Temperature|surface|2006-07-01|2021-07-22|456|28.0741666666667|33.3172268907563|31.0295196364817|30.9537633172175|1.09319107926107
15|Florida Keys National Marine Sanctuary|5|National Data Buoy Center|KYWF1|8|Water Temperature|surface|2005-08-06|2021-08-29|483|27.6145833333333|33.6227848101266|31.371129707113|31.2594410728812|0.921789081057553
15|Florida Keys National Marine Sanctuary|5|National Data Buoy Center|KYWF1|9|Water Temperature|surface|2005-09-14|2021-09-30|465|27.6831683168317|32.5820833333333|30.4737068965517|30.4316490070006|0.945033754244421
15|Florida Keys National Marine Sanctuary|5|National Data Buoy Center|KYWF1|10|Water Temperature|surface|2005-10-01|2021-10-31|494|23.0047619047619|31.9533333333333|28.7816666666667|28.4544907590209|1.70499236730267
15|Florida Keys National Marine Sanctuary|5|National Data Buoy Center|KYWF1|11|Water Temperature|surface|2005-11-01|2021-11-30|491|20.6820833333333|31.1484716157205|25.2041666666667|25.2276764013589|1.77643259225272
15|Florida Keys National Marine Sanctuary|5|National Data Buoy Center|KYWF1|12|Water Temperature|surface|2005-12-01|2021-12-31|523|17.4866666666667|27.6622317596567|24.1258333333333|23.8494766671541|1.83319554133228
15|Florida Keys National Marine Sanctuary|5|National Data Buoy Center|LONF1|1|Water Temperature|surface|2005-01-01|2019-01-31|430|9.62916666666667|26.4125|21.0958333333333|20.7641568656562|2.88332521468378
