AreaID|ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|Month|ParameterName|RelativeDepth|EarliestSampleDate|LastSampleDate|N|Min|Max|Median|Mean|StandardDeviation
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|1|Turbidity|surface|2004-01-20|2021-01-31|2968|0.51|79.4014758|8.442995555|9.03613769078167|7.67051888998543
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|2|Turbidity|surface|2004-02-09|2021-02-28|2716|0.59|87.4|8.655|8.46164029938144|6.45361877973098
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|3|Turbidity|surface|2004-03-11|2021-03-31|2977|0.03|42.12|6.72|7.19655252404434|6.0094260833781
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|4|Turbidity|surface|2004-04-20|2021-04-30|2946|0|23.79|6.69|5.60799260367617|4.71338853103247
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|5|Turbidity|surface|2004-05-11|2021-05-31|3712|0.06|32.94934976|3.29|5.40602093287446|4.62278130925007
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|6|Turbidity|surface|2004-06-14|2021-06-30|3579|0|86.4|3.26|5.74382229673093|7.80086690426595
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|7|Turbidity|surface|2004-07-15|2021-07-31|3601|0|55.19|5.05|6.29719522354901|5.40412624430418
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|8|Turbidity|surface|2004-08-10|2021-08-31|3717|1.19|24.32|5.66|6.7376220639844|3.9432275551755
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|9|Turbidity|surface|2004-09-23|2021-09-30|3599|0|167.1|7.25|9.23858016115588|11.4625881906298
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|10|Turbidity|surface|2003-10-13|2021-10-31|3717|0.58|56.21|6.42|10.4032634661017|11.2680734934496
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|11|Turbidity|surface|2003-11-13|2021-11-30|3575|0|89.3|7.65|12.5504661968392|14.7115841462626
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|12|Turbidity|surface|2003-12-08|2021-12-21|3220|0|129.5|7.975|8.75057378121739|8.75212014722022
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|1|Turbidity|bottom|2001-01-01|2022-01-31|52924|0|1332|6|8.9630224472829|29.9190970020211
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2|Turbidity|bottom|2001-02-01|2022-02-28|48131|0|1722|7|12.1612682055224|51.4587524583999
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|3|Turbidity|bottom|2001-03-01|2022-03-08|48570|0|2798|9|13.7990940910027|73.0426914230961
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|4|Turbidity|bottom|2001-04-01|2021-04-30|41205|0|1765|12|16.0669578934595|49.9745392565531
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|5|Turbidity|bottom|2001-05-01|2021-05-31|41413|1|1425|15|16.9487117571777|19.1914945068552
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|6|Turbidity|bottom|2001-06-01|2021-06-30|41903|0|1587|15|22.7397322387419|94.1122859638055
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|7|Turbidity|bottom|2001-07-01|2021-07-31|42198|0|2477|15|20.3776245319683|62.7295754324329
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|8|Turbidity|bottom|2001-08-06|2021-08-31|43420|0|1927|14|18.3869184707508|53.8567141072484
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|9|Turbidity|bottom|2001-09-01|2021-09-30|42228|0|1463|13|17.0633465946765|29.3235598412813
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|10|Turbidity|bottom|2001-10-01|2021-10-31|46287|0|2001|11|13.5898416402014|19.4331679769297
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|11|Turbidity|bottom|2001-11-01|2021-11-30|47744|0|1755|9|10.0198977882038|23.8479029358592
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|12|Turbidity|bottom|2001-12-01|2021-12-31|49439|0|1377|8|8.21472926232327|14.1501289964419
20|Guana Tolomato Matanzas National Estuarine Research Reserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmfmwq|1|Turbidity|bottom|2001-01-01|2022-01-31|46466|0|1364|4|5.26199802005768|12.75305980979
20|Guana Tolomato Matanzas National Estuarine Research Reserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmfmwq|2|Turbidity|bottom|2001-02-01|2022-02-28|46003|0|2956|5|5.79496989326783|19.7904439130589
20|Guana Tolomato Matanzas National Estuarine Research Reserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmfmwq|3|Turbidity|bottom|2001-03-01|2022-03-08|51441|0|1281|6|7.67304290352054|10.4304758831976
20|Guana Tolomato Matanzas National Estuarine Research Reserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmfmwq|4|Turbidity|bottom|2001-04-01|2021-04-30|49533|0|978|7|8.67544869077181|10.0489459832843
20|Guana Tolomato Matanzas National Estuarine Research Reserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmfmwq|5|Turbidity|bottom|2001-05-01|2021-05-31|50966|0|753|8|10.2964721579092|10.0502166063656
20|Guana Tolomato Matanzas National Estuarine Research Reserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmfmwq|6|Turbidity|bottom|2001-06-15|2021-06-30|45376|0|962|9|10.728490832158|16.6793060660246
20|Guana Tolomato Matanzas National Estuarine Research Reserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmfmwq|7|Turbidity|bottom|2001-07-01|2021-07-31|49110|0|1745|8|10.8368967623702|27.0455015292231
20|Guana Tolomato Matanzas National Estuarine Research Reserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmfmwq|8|Turbidity|bottom|2001-08-01|2021-08-31|50637|0|3107|8|12.3427928194798|64.9400182940357
20|Guana Tolomato Matanzas National Estuarine Research Reserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmfmwq|9|Turbidity|bottom|2001-09-01|2021-09-30|47587|0|2370|8|9.93506629961964|17.1895390789946
20|Guana Tolomato Matanzas National Estuarine Research Reserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmfmwq|10|Turbidity|bottom|2001-10-05|2021-10-31|47344|0|3468|7|8.8160062521122|22.8069939361312
