ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|EarliestSampleDate|LastSampleDate|N|Min|Max|Median|Mean|StandardDeviation
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLKWAT_FRA-AL-HARBOR-4|2001-06-16|2017-01-05|66|0|37|6|8.14242424242424|7.42784906449651
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLKWAT_FRA-AL-HARBOR-5|2001-06-16|2017-01-05|66|0|32|7|8.26666666666667|7.06593852078315
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLKWAT_FRA-AL-HARBOR-6|2001-06-16|2017-01-05|66|0.5|24|8|9.33333333333333|6.6329789880875
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLKWAT_FRA-AL-HARBOR-7|2006-07-03|2017-01-05|48|0.2|9|2|2.72291666666667|2.01697472882969
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbnut|2007-03-06|2019-12-03|187|0.6|94.1|9|9.77112299465241|7.7838810786189
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebnut|2007-03-05|2019-12-03|173|0.79|57|15|16.2224277456647|9.70884414010752
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaegnut|2007-03-05|2019-12-03|164|0.4|26|7.9|8.64024390243903|4.72434147729971
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaesnut|2007-03-05|2019-12-04|1656|0.4|71|14|15.1552578502415|9.17015688647675
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apambnut|2007-03-05|2019-12-03|159|0.8|25.1|7.9|8.24685534591195|4.24013316878955
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apanhnut|2007-03-06|2019-12-03|141|0.6|23.45|7.36|7.32624113475177|3.73468999268195
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apapcnut|2007-03-06|2019-12-03|148|0.6|30|6.27|7.01648648648649|3.96949093959717
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apawpnut|2007-03-06|2019-12-03|147|0.6|25.38|7|7.96204081632653|4.42799359906844
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLKWAT_FRA-APALACBAY-1|2007-04-18|2008-08-06|17|3|17.2|10.2|10.0352941176471|4.39800255463639
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLKWAT_FRA-APALACBAY-2|2007-04-18|2008-08-06|17|2|7|4|4.04117647058824|1.48831230909771
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLKWAT_FRA-APALACBAY-5|2007-04-18|2008-08-06|17|4|23|8|8.48235294117647|4.86431332437036
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLPNS_22010B23|2012-03-13|2012-09-05|3|8.8|17|16|13.9333333333333|4.47362641861536
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLPNS_22010B24|2012-03-13|2012-03-13|1|6.1|6.1|6.1|6.1|
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLPNS_22010B25|2012-09-05|2012-12-18|2|6.3|15|10.65|10.65|6.15182899632296
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLPNS_31010B19|2012-05-30|2012-05-30|1|7|7|7|7|
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLPNS_REDFISH343|2012-12-18|2012-12-18|1|5.3|5.3|5.3|5.3|
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLWQSP_APALACH1|2013-04-03|2013-04-03|1|7.8|7.8|7.8|7.8|
Apalachicola Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLWQSP_APALACH3|2013-06-27|2013-06-27|1|11|11|11|11|
Apalachicola Bay Aquatic Preserve|118|National Aquatic Resource Surveys, National Coastal Condition Assessment|FLW05-0007|2005-12-31|2005-12-31|1|11.65|11.65|11.65|11.65|
Apalachicola Bay Aquatic Preserve|118|National Aquatic Resource Surveys, National Coastal Condition Assessment|FLW06-0047|2006-12-31|2006-12-31|1|4.205|4.205|4.205|4.205|
Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apacpnut|2007-03-06|2019-12-03|191|0.4|21.8|7.8|8.79649214659686|4.57996101439292
Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbnut|2007-03-06|2019-12-03|187|0.6|94.1|9|9.77112299465241|7.7838810786189
Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebnut|2007-03-05|2019-12-03|173|0.79|57|15|16.2224277456647|9.70884414010752
Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaegnut|2007-03-05|2019-12-03|164|0.4|26|7.9|8.64024390243903|4.72434147729971
Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaesnut|2007-03-05|2019-12-04|1656|0.4|71|14|15.1552578502415|9.17015688647675
Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apambnut|2007-03-05|2019-12-03|159|0.8|25.1|7.9|8.24685534591195|4.24013316878955
Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apanhnut|2007-03-06|2019-12-03|141|0.6|23.45|7.36|7.32624113475177|3.73468999268195
Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apapcnut|2007-03-06|2019-12-03|148|0.6|30|6.27|7.01648648648649|3.96949093959717
Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|aparvnut|2007-03-05|2019-12-03|195|0.6|20|4.2|4.79938461538462|2.9615734238953
Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apawpnut|2007-03-06|2019-12-03|147|0.6|25.38|7|7.96204081632653|4.42799359906844
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_3524|2007-08-14|2017-06-21|117|0.63|13|4.5|4.97692307692308|2.63693508790507
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_37500|2009-04-22|2009-04-22|1|1.7|1.7|1.7|1.7|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_37910|2009-10-26|2009-10-26|1|3.8|3.8|3.8|3.8|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_38483|2010-04-19|2010-04-19|1|3.6|3.6|3.6|3.6|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_39373|2010-10-27|2010-10-27|1|2.8|2.8|2.8|2.8|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_39727|2011-01-12|2011-01-12|1|18|18|18|18|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_40026|2011-04-27|2011-04-27|1|4.3|4.3|4.3|4.3|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_40724|2011-07-12|2011-07-12|1|100|100|100|100|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_40828|2011-10-25|2011-10-25|1|1.6|1.6|1.6|1.6|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_42027|2012-05-03|2012-05-03|1|11|11|11|11|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_42534|2012-10-02|2012-10-02|1|5.6|5.6|5.6|5.6|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_43861|2013-05-14|2013-05-14|1|6.4|6.4|6.4|6.4|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_43864|2013-05-30|2013-05-30|1|8.2|8.2|8.2|8.2|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_43868|2013-05-06|2013-05-06|1|4.1|4.1|4.1|4.1|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_44166|2013-07-15|2013-07-15|1|2.1|2.1|2.1|2.1|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_45539|2014-06-11|2014-06-11|1|3|3|3|3|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_45547|2014-06-11|2014-06-11|1|3.3|3.3|3.3|3.3|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_45579|2014-06-16|2014-06-16|1|5.1|5.1|5.1|5.1|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_46214|2014-07-30|2014-07-30|1|15|15|15|15|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_47521|2015-05-06|2015-05-06|1|3.6|3.6|3.6|3.6|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_47525|2015-05-06|2015-05-06|1|3.3|3.3|3.3|3.3|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_48193|2015-10-28|2015-10-28|1|3.8|3.8|3.8|3.8|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_49524|2016-06-22|2016-06-22|1|4.8|4.8|4.8|4.8|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_49993|2016-09-29|2016-09-29|1|2.4|2.4|2.4|2.4|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_51507|2017-06-27|2017-06-27|1|4.5|4.5|4.5|4.5|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLKWAT_FRA-APALACBAY-1|2007-04-18|2008-08-06|17|3|17.2|10.2|10.0352941176471|4.39800255463639
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLKWAT_FRA-APALACBAY-2|2007-04-18|2008-08-06|17|2|7|4|4.04117647058824|1.48831230909771
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLKWAT_FRA-APALACBAY-3|2007-04-18|2008-08-06|17|1|11.7|5|5.45882352941177|2.74387017357086
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLKWAT_FRA-APALACBAY-4|2007-04-18|2008-08-06|17|1|18|5|5.28235294117647|3.82952922924569
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLKWAT_FRA-APALACBAY-5|2007-04-18|2008-08-06|17|4|23|8|8.48235294117647|4.86431332437036
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLPNS_22010B23|2012-03-13|2012-09-05|3|8.8|17|16|13.9333333333333|4.47362641861536
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLPNS_22010B24|2012-03-13|2012-03-13|1|6.1|6.1|6.1|6.1|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLPNS_22010B25|2012-09-05|2012-12-18|2|6.3|15|10.65|10.65|6.15182899632296
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLPNS_22010C21|2012-05-30|2012-12-18|2|1.1|8.6|4.85|4.85|5.30330085889911
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLPNS_22010C22|2012-03-13|2012-09-05|2|4.1|10|7.05|7.05|4.17193000900063
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLPNS_22010C23|2012-12-18|2012-12-18|1|0.98|0.98|0.98|0.98|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLPNS_22010C24|2012-03-13|2012-09-05|3|5.3|11|9.8|8.7|3.00499584026334
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLPNS_294607808502290|2008-01-09|2008-01-09|1|2.4|2.4|2.4|2.4|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLPNS_294944108501597|2008-01-08|2008-01-08|1|2.2|2.2|2.2|2.2|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLPNS_295248308500535|2008-01-08|2008-01-08|1|3|3|3|3|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLPNS_295519508501099|2008-01-08|2008-01-08|1|2.3|2.3|2.3|2.3|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLPNS_295726508501145|2008-01-08|2008-01-08|1|2.4|2.4|2.4|2.4|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLPNS_295905508501460|2008-01-08|2008-01-08|1|2.5|2.5|2.5|2.5|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLPNS_300013108503279|2008-01-08|2008-01-08|1|2.4|2.4|2.4|2.4|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLPNS_31010B19|2012-05-30|2012-05-30|1|7|7|7|7|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLPNS_REDFISH343|2012-12-18|2012-12-18|1|5.3|5.3|5.3|5.3|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLTLHR_G2TLHR0013|2017-10-12|2017-10-12|1|3.4|3.4|3.4|3.4|
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLTLHR_G2TLHR0014|2017-04-19|2017-10-12|4|3.7|5.9|4.55|4.675|0.910585891976516
Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLWQSP_APALACH1|2013-04-03|2013-04-03|1|7.8|7.8|7.8|7.8|
Apalachicola National Estuarine Research Reserve|118|National Aquatic Resource Surveys, National Coastal Condition Assessment|FL00-0010|2000-12-31|2000-12-31|1|4.161|4.161|4.161|4.161|
Apalachicola National Estuarine Research Reserve|118|National Aquatic Resource Surveys, National Coastal Condition Assessment|FL01-0008|2001-12-31|2001-12-31|1|7.771|7.771|7.771|7.771|
Apalachicola National Estuarine Research Reserve|118|National Aquatic Resource Surveys, National Coastal Condition Assessment|FLW05-0007|2005-12-31|2005-12-31|1|11.65|11.65|11.65|11.65|
Apalachicola National Estuarine Research Reserve|118|National Aquatic Resource Surveys, National Coastal Condition Assessment|FLW06-0047|2006-12-31|2006-12-31|1|4.205|4.205|4.205|4.205|
Big Bend Seagrasses Aquatic Preserve|514|Florida LAKEWATCH Program|Levy-Cedar Key-2-1|2017-01-14|2019-07-31|31|7|46|17|18.7741935483871|9.84448975288327
Big Bend Seagrasses Aquatic Preserve|514|Florida LAKEWATCH Program|Levy-Cedar Key-4-1|2017-01-14|2019-07-31|31|6|67|21|24.8387096774194|15.6654540825634
Big Bend Seagrasses Aquatic Preserve|514|Florida LAKEWATCH Program|Levy-Manatee Springs-1-1|2001-11-29|2002-08-23|9|0|0|0|0|0
Big Bend Seagrasses Aquatic Preserve|514|Florida LAKEWATCH Program|Levy-Manatee Springs-2-1|2001-11-29|2002-08-23|9|0|10|1|3.22222222222222|4.17665469538056
Big Bend Seagrasses Aquatic Preserve|514|Florida LAKEWATCH Program|Levy-Manatee Springs-3-1|2001-11-29|2002-08-23|8|0|5|1.5|1.625|1.59798980865694
Big Bend Seagrasses Aquatic Preserve|514|Florida LAKEWATCH Program|Levy-Suwannee River-3-1|2002-05-30|2002-08-23|3|2|5|3|3.33333333333333|1.52752523165195
Big Bend Seagrasses Aquatic Preserve|514|Florida LAKEWATCH Program|Levy-Suwannee River-4-1|2001-11-29|2002-08-23|9|1|4|2|1.88888888888889|1.05409255338946
Big Bend Seagrasses Aquatic Preserve|514|Florida LAKEWATCH Program|Levy-Suwannee River-5-1|2001-11-29|2002-08-23|9|1|5|1|1.88888888888889|1.36422546197874
Big Bend Seagrasses Aquatic Preserve|514|Florida LAKEWATCH Program|Levy-Suwannee River-6-1|2001-11-29|2002-08-23|7|1|5|2|2.14285714285714|1.4638501094228
Big Bend Seagrasses Aquatic Preserve|514|Florida LAKEWATCH Program|Levy-Suwannee River-7-1|2002-05-30|2002-08-23|3|1|5|4|3.33333333333333|2.08166599946613
Big Bend Seagrasses Aquatic Preserve|514|Florida LAKEWATCH Program|Wakulla-St. Mark's-1-1|2017-04-08|2018-06-17|7|1|10|5|5.42857142857143|3.20713490294909
Big Bend Seagrasses Aquatic Preserve|514|Florida LAKEWATCH Program|Wakulla-St. Mark's-2-1|2017-04-08|2018-06-17|7|1|9|3|4.14285714285714|2.85356919363403
Big Bend Seagrasses Aquatic Preserve|514|Florida LAKEWATCH Program|Wakulla-St. Mark's-3-1|2017-04-08|2018-06-17|7|1|7|3|3.71428571428571|2.28868854108532
Big Bend Seagrasses Aquatic Preserve|514|Florida LAKEWATCH Program|Wakulla-Wakulla River-1-1|2017-02-02|2019-10-22|32|0|0|0|0|0
Big Bend Seagrasses Aquatic Preserve|514|Florida LAKEWATCH Program|Wakulla-Wakulla River-2-1|2017-02-02|2019-10-22|32|0|0|0|0|0
Big Bend Seagrasses Aquatic Preserve|514|Florida LAKEWATCH Program|Wakulla-Wakulla River-3-1|2017-02-02|2019-10-22|32|0|0|0|0|0
Big Bend Seagrasses Aquatic Preserve|514|Florida LAKEWATCH Program|Wakulla-Wakulla River Middle-2-1|2017-02-17|2019-08-14|24|1|3|1|1.20833333333333|0.508977377704052
Big Bend Seagrasses Aquatic Preserve|514|Florida LAKEWATCH Program|Wakulla-Wakulla River Middle-3-1|2017-02-17|2019-08-14|24|1|3|1|1.29166666666667|0.624093545570845
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_34879|2008-10-07|2017-06-20|105|0.4|4.1|1.1|1.24828571428571|0.515435695352928
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_3526|2007-08-06|2017-06-05|112|0.4|5|0.72|0.911428571428571|0.691411739161401
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_3528|2007-08-13|2017-06-20|117|0.4|3.5|1|1.14205128205128|0.557490588232815
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_3564|2007-08-08|2017-06-05|114|0.4|95|1.45|4.72842105263158|11.5701138182841
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_36368|2009-04-28|2009-04-28|1|0.51|0.51|0.51|0.51|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_37503|2009-04-14|2009-04-14|1|0.92|0.92|0.92|0.92|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_37913|2009-10-08|2009-10-08|1|3.3|3.3|3.3|3.3|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_37934|2009-10-12|2009-10-12|1|0.65|0.65|0.65|0.65|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_37935|2009-10-13|2009-10-13|1|2.6|2.6|2.6|2.6|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_38440|2010-04-06|2010-04-06|1|0.67|0.67|0.67|0.67|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_38443|2010-04-12|2010-04-12|1|0.81|0.81|0.81|0.81|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_38444|2010-04-15|2010-04-15|1|0.56|0.56|0.56|0.56|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_38448|2010-04-27|2010-04-27|1|0.56|0.56|0.56|0.56|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_38600|2010-05-25|2010-05-25|1|2.5|2.5|2.5|2.5|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_39100|2010-10-06|2010-10-06|1|3.1|3.1|3.1|3.1|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_39103|2010-10-06|2010-10-06|1|4.2|4.2|4.2|4.2|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_39104|2010-10-25|2010-10-25|1|0.79|0.79|0.79|0.79|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_39108|2010-10-26|2010-10-26|1|0.4|0.4|0.4|0.4|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_39450|2010-11-02|2010-11-02|1|2.5|2.5|2.5|2.5|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_39979|2011-04-21|2011-04-21|1|2.4|2.4|2.4|2.4|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_39988|2011-04-27|2011-04-27|1|14|14|14|14|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_40103|2011-05-25|2011-05-25|1|17|17|17|17|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_40824|2011-11-28|2011-11-28|1|4|4|4|4|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_40919|2011-10-24|2011-10-24|1|1.4|1.4|1.4|1.4|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_40928|2011-10-18|2011-10-18|1|4|4|4|4|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_42069|2012-05-10|2012-05-10|1|6.4|6.4|6.4|6.4|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_42071|2012-05-29|2012-05-29|1|2.5|2.5|2.5|2.5|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_42072|2012-05-10|2012-05-10|1|5.1|5.1|5.1|5.1|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_42080|2012-05-07|2012-05-07|1|2.9|2.9|2.9|2.9|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_42286|2012-08-01|2012-08-01|1|2|2|2|2|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_42293|2012-08-29|2012-08-29|1|6.1|6.1|6.1|6.1|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_43801|2013-05-22|2013-05-22|1|0.44|0.44|0.44|0.44|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_43803|2013-05-15|2013-05-15|1|0.88|0.88|0.88|0.88|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_43806|2013-05-23|2013-05-23|1|0.73|0.73|0.73|0.73|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_43810|2013-05-29|2013-05-29|1|2.1|2.1|2.1|2.1|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_43812|2013-05-30|2013-05-30|1|0.85|0.85|0.85|0.85|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_44043|2013-07-23|2013-07-23|1|0.4|0.4|0.4|0.4|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_44059|2013-10-30|2017-04-26|9|0.4|1.4|0.92|0.971111111111111|0.358867818438922
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_44061|2013-10-31|2017-06-20|45|0.4|1.5|0.4|0.476222222222222|0.206840835700138
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_45243|2014-06-04|2014-06-04|1|0.4|0.4|0.4|0.4|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_45246|2014-05-20|2014-05-20|1|0.47|0.47|0.47|0.47|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_45251|2014-05-07|2014-05-07|1|0.51|0.51|0.51|0.51|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_45520|2014-07-22|2014-07-22|1|3.3|3.3|3.3|3.3|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_47480|2015-05-12|2015-05-12|1|0.86|0.86|0.86|0.86|
Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_47483|2015-05-13|2015-05-13|1|3.9|3.9|3.9|3.9|
