AreaID|ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|Month|ParameterName|RelativeDepth|EarliestSampleDate|LastSampleDate|N_Data|Min|Max|Median|Mean|StandardDeviation
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfbwq|1|Dissolved Oxygen|bottom|2002-01-01T00:00:00Z|2023-01-31T23:45:00Z|41517|1.8|13.1|6.9|6.84943035383096|1.24249998791155
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfbwq|2|Dissolved Oxygen|bottom|2002-02-01T00:00:00Z|2023-02-14T10:00:00Z|40427|0.9|13.8|6.4|6.40839290573132|1.268884874289
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfbwq|3|Dissolved Oxygen|bottom|2002-03-01T00:00:00Z|2022-03-31T23:45:00Z|42671|0.1|13.4|6.1|6.05512877598369|1.3740996589341
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfbwq|4|Dissolved Oxygen|bottom|2002-04-04T11:30:00Z|2022-04-30T23:45:00Z|37877|0.2|11.1|5.4|5.47143913192703|1.30235579106851
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfbwq|5|Dissolved Oxygen|bottom|2002-05-09T12:00:00Z|2022-05-31T23:45:00Z|42938|0.5|11.9|5|5.10674227956589|1.43459366117463
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfbwq|6|Dissolved Oxygen|bottom|2002-06-01T00:00:00Z|2022-06-30T23:45:00Z|41285|0.2|12.1|4.4|4.52984376892334|1.60656413993677
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfbwq|7|Dissolved Oxygen|bottom|2002-07-01T00:00:00Z|2022-07-31T23:45:00Z|42338|0.2|13.2|4.2|4.42485474042232|1.62277641600079
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfbwq|8|Dissolved Oxygen|bottom|2002-08-01T00:00:00Z|2022-08-31T23:45:00Z|42699|0|11.9|4.1|4.20792758612614|1.50095654319873
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfbwq|9|Dissolved Oxygen|bottom|2002-09-01T00:00:00Z|2022-09-30T23:45:00Z|40013|0.1|10.8|4|4.08986579361708|1.56094620297056
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfbwq|10|Dissolved Oxygen|bottom|2002-10-01T00:00:00Z|2022-10-31T23:45:00Z|44259|0|15.2|4.8|4.86043968458393|1.50614992345791
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfbwq|11|Dissolved Oxygen|bottom|2002-11-01T00:00:00Z|2022-11-30T23:45:00Z|44390|0.6|12.9|5.9|5.91762333858977|1.34662968341394
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfbwq|12|Dissolved Oxygen|bottom|2002-12-01T00:00:00Z|2022-12-31T23:45:00Z|43945|1.1|13.6|6.5|6.55993400841962|1.31866153240441
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|1|Dissolved Oxygen|bottom|2002-01-01T00:00:00Z|2023-01-31T23:45:00Z|45195|3.7|12.4|6.5|6.58764243832282|0.961670481097527
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|2|Dissolved Oxygen|bottom|2002-02-01T00:00:00Z|2023-02-14T10:30:00Z|40829|2.8|10.2|6.1|6.15548752112469|0.898706698164238
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|3|Dissolved Oxygen|bottom|2002-03-01T00:00:00Z|2022-03-31T23:45:00Z|43450|2.7|10|5.9|5.95659838895282|0.900055276929109
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|4|Dissolved Oxygen|bottom|2002-04-01T00:00:00Z|2022-04-30T23:45:00Z|41565|1.9|9|5.5|5.44605076386383|0.873968922905394
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|5|Dissolved Oxygen|bottom|2002-05-01T00:00:00Z|2022-05-31T23:45:00Z|45319|1.5|8.7|4.9|4.95829122443125|0.947499817588292
