ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|EarliestSampleDate|LastSampleDate|N|Min|Max|Median|Mean|StandardDeviation
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|235|1995-07-26|2020-11-15|53|0.12|10.35|1.0562303|1.73051231886792|1.77784000064833
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|236|1995-03-27|2011-07-15|69|0|6.45|0.49|0.776752647826087|0.98188681249523
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|237|1995-03-27|2020-11-15|106|0|9.656|0.2|0.391784989622642|0.986738845399941
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|238|1995-07-27|2019-12-11|25|0|4.88481|1.0443397|1.695174|1.43410878011075
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|239|1995-03-24|2020-11-15|103|0|6.993|0.185|0.375736141747573|0.780415489038146
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|240|1995-03-24|2011-07-15|70|0|2.45|0.21|0.323916998571429|0.393918630850585
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|241|1995-07-27|2020-10-28|19|0|7.375|1.1494567|1.75619995263158|1.99066225644952
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|242|1995-03-24|2020-12-13|105|0|16.9|0.71|1.15375947333333|1.85516959448633
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|243|1997-10-23|2020-12-13|95|0|7.549|0.165|0.423176996842105|0.984515078336593
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|243i|1995-03-24|1997-07-30|8|0|0.32|0.077841|0.09008525|0.106096887650258
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|244|1996-03-16|2020-10-28|100|0|13.3|0.9126282|1.35430086|1.68015800176789
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|244i|1995-03-24|1995-12-08|4|0.635|2.834268|0.778846|1.25674|1.05796067858372
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|245|1996-03-16|2011-07-15|64|0.16|6.3|0.7525|1.1042412765625|1.07323938129922
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|246|1995-03-24|2020-12-13|102|0|8.198|0.165|0.3554954|0.855875486714386
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|247|1995-07-27|2020-12-13|55|0|6.19|0.89|1.31925103636364|1.42642213834227
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|248|1998-01-27|2020-12-13|93|0|5.524|0.28|0.473523929032258|0.680945346210902
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|248i|1995-03-24|1997-08-08|9|0.135|2.6|0.51|0.760257333333333|0.796173835279708
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|249|1998-01-27|2020-12-13|96|0|5.498|0.1675|0.314302792708333|0.605082527825652
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|249i|1995-03-24|1997-10-23|10|0.05|0.783726|0.19|0.2538726|0.217278232475322
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|250|1996-03-16|2020-12-13|54|0|23.597564|0.705|1.44679822037037|3.22796613414752
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|251|1995-03-24|2011-07-14|71|0.125|10.819786|0.76|1.20100595211268|1.5360557639274
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|252|1995-03-24|2020-12-13|106|0|17.411|0.2|0.461852079245283|1.69456908962327
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|253|1995-07-28|2020-01-29|19|0|23.695244|0.7465263|2.25684377894737|5.24931713969756
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|254|1995-07-28|2017-05-09|22|0|10.062766|0.7862088|1.51569911363636|2.14656709457275
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|255|1995-03-23|2020-12-13|102|0|10.147|0.528373|0.904601793137255|1.42140967527151
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|256|1995-03-24|2020-12-13|101|0|28.52|0.21|0.632916074257426|2.83867242227176
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|257|1995-07-28|2010-07-12|16|0.3|7.3241581|0.91195775|1.6911974|1.87728331750641
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|258|1995-03-23|2011-07-14|66|0|14.95898|0.7875|1.26525537272727|1.96558185684733
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|259|1995-03-23|2020-12-14|103|0|6.675|0.255|0.443558532038835|0.760681914562928
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|260|1995-07-28|2020-10-27|21|0|3.6341941|1.5853616|1.66949125238095|0.877356162873092
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|261|1996-05-28|2011-07-14|62|0|5.63|0.6519231|0.936698306451613|1.0241164370724
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|261i|1995-03-23|1995-07-28|2|1.275|1.685172|1.480086|1.480086|0.290035402652849
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|262|1995-03-23|2011-07-14|66|0|3.3106288|0.6125|0.845024768181818|0.730525504862947
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|263|1995-03-23|2020-12-14|99|0|8.914|0.27|0.536125646464646|1.05458878789068
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|264|1995-03-28|2020-11-15|102|0|10.783|0.1225|0.325557745098039|1.08609235844075
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|265|1995-08-15|2010-08-04|16|0.095|4.0697028|1.2227167|1.37278735625|0.956479522633897
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|266|1995-07-28|2020-10-27|21|0|4.88481|1.959519|1.95727653809524|1.38253271796099
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|267|1995-03-23|2020-12-14|101|0|23.658614|0.32|0.837321957425743|2.59995295397471
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|268|1995-03-23|2020-12-14|58|0|16.961422|0.87|1.29994869310345|2.24009233273495
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|269|1995-03-23|2020-12-14|107|0|12.852753|0.7|1.21770683186916|1.81639830486102
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|270|1995-03-23|2020-12-14|106|0|9.696|0.445|0.76075550754717|1.20225932694272
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|271|1995-03-22|2020-12-14|106|0.03|7.867|1.1625|1.34791694056604|1.08056519471196
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|272|1995-03-22|2020-12-14|106|0|11.221|0.8025|1.25505644056604|1.58843055962244
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|273|1997-10-29|2020-12-14|95|0|9.272|0.34|0.605543443157895|1.14310604693061
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|273i|1995-03-22|1997-08-07|9|0|1.55|0.325|0.485555555555556|0.471463442673743
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|274|1995-03-22|2011-07-14|71|0.18|6.1677717|1|1.07717216619718|0.740709716730183
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|275|1995-03-22|2020-12-16|105|0.09|18.1|1.075|1.6574581552381|2.18383749212541
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|276|1995-03-22|2020-12-15|104|0|10.757|0.3925|0.669229211538462|1.14635687964011
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|277|1995-03-22|2011-07-14|67|0.12|6.3|1.165|1.63722096716418|1.36071163001436
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|278|1995-03-22|2020-12-16|105|0|16.418077|1.005|1.55756346285714|2.11761224117725
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|279|1995-03-22|2011-07-14|64|0|6.16|0.435|0.71476316875|0.926454471513125
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|280|1995-03-22|2020-12-16|105|0|83|0.375|1.75869856380952|8.46689117219602
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|281|1995-12-09|2020-12-15|102|0|17.101793|1.81817215|2.32225305098039|2.39039309534687
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|282|1995-08-15|2017-06-05|19|0|19.940665|1.3142918|2.61006611052632|4.30498338345642
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|283|1995-08-15|2010-08-04|17|0|11.288878|1.2096189|2.60235666470588|2.88450551205389
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|284|2001-03-29|2017-06-05|17|0|5.5511661|1.8536927|1.89861252352941|1.50674259181917
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|285|1995-08-15|2017-06-05|17|0|8.2563806|2.3273346|2.52534202352941|2.121485602152
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|286|1995-08-15|2010-08-04|16|1.175|5.885|2.5725811|2.8241723625|1.38767835719217
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|287|1995-08-15|2017-06-05|19|0|10.691581|1.235|1.87166971578947|2.38970460405388
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|288|1995-03-26|2017-06-05|22|0|17.909957|1.1824304|2.83740305909091|4.37209208434906
