ManagedAreaName|Month|N|Min|Max|Median|Mean|StandardDeviation|ProgramIDs
Banana River Aquatic Preserve|6|3|2.82|7.67|5.21|5.23333333333333|2.42508419097839|3013, 5002
Banana River Aquatic Preserve|7|4|2.11|45.3|8.455|16.08|19.9967714060712|3013
Banana River Aquatic Preserve|8|6|1.95|19.5|5.84|7.7|6.08669696962154|3013, 5002
Banana River Aquatic Preserve|9|2|1.89|5.4|3.645|3.645|2.48194480196478|3013, 5002
Banana River Aquatic Preserve|10|4|1.99|10.4|4.795|5.495|3.72981232771838|3013, 5002
Banana River Aquatic Preserve|11|4|2.94|9.41|5.125|5.65|2.89156243808314|3013, 5002
Banana River Aquatic Preserve|12|6|1.69|9.87|4.875|5.035|3.23011919284722|3013, 5002
Florida Keys National Marine Sanctuary|1|837|0|23.8948|0.795|1.65274181362007|2.6358653243705|297
Florida Keys National Marine Sanctuary|2|650|0|23.658614|0.6175|1.34300343092308|2.37736744557479|297
Florida Keys National Marine Sanctuary|3|704|0|27|0.6275|1.05871256377841|2.08001020611782|297
Florida Keys National Marine Sanctuary|4|612|0|11.179982|0.545|0.86984057254902|1.22037682261022|297
Florida Keys National Marine Sanctuary|5|1030|0|28.52|0.5775|1.24052976262136|2.56900102181888|297
Florida Keys National Marine Sanctuary|6|501|0|4.4|0.31|0.567221413173653|0.718251848033418|297
Florida Keys National Marine Sanctuary|7|1110|0|21.779155|0.6044567|1.07227300522523|1.86499292441368|297
Florida Keys National Marine Sanctuary|8|588|0|11.288878|0.44|0.676699356292517|1.0235867781384|297
Florida Keys National Marine Sanctuary|9|681|0|5.62|0.34|0.600929646696035|0.731567011126919|297
Florida Keys National Marine Sanctuary|10|758|0|9.37|0.565|0.900922693931398|1.0804608675212|297
Florida Keys National Marine Sanctuary|11|742|0|80|0.6475|1.1432410009434|3.14129491468592|297
Florida Keys National Marine Sanctuary|12|719|0|83|0.505|0.942128270111266|3.23684768370899|297
Indian River-Malabar to Vero Beach Aquatic Preserve|1|11|0.15|6.1|2.58|2.67818181818182|1.42098429394429|3013
Indian River-Malabar to Vero Beach Aquatic Preserve|2|7|1.59|7.16|2.62|3.50714285714286|2.0590427734404|3013
Indian River-Malabar to Vero Beach Aquatic Preserve|3|7|1.58|7.15|4.34|4.41714285714286|2.16889153167937|3013
Indian River-Malabar to Vero Beach Aquatic Preserve|4|12|1|5.88|3.645|3.52916666666667|1.65940547038737|3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|5|13|1.47|7.69|2.99|3.14923076923077|1.54134930898473|3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|6|8|3.01|9.03|5.11|5.30125|2.1067879241022|3013
Indian River-Malabar to Vero Beach Aquatic Preserve|7|12|2.01|11.3|3.905|5.08166666666667|2.93637944455825|3013
Indian River-Malabar to Vero Beach Aquatic Preserve|8|2|2.31|2.63|2.47|2.47|0.226274169979695|3013
Indian River-Malabar to Vero Beach Aquatic Preserve|9|5|1.61|12|2.81|5.544|4.82779245618533|3013, 5002
Indian River-Malabar to Vero Beach Aquatic Preserve|10|2|5.94|6.91|6.425|6.425|0.685893577750951|3013
Indian River-Malabar to Vero Beach Aquatic Preserve|11|3|2.51|15.1|3.21|6.94|7.07542931559633|3013
Indian River-Malabar to Vero Beach Aquatic Preserve|12|4|1.88|4.33|2.195|2.65|1.12980824331683|3013
Rocky Bayou State Park Aquatic Preserve|1|10|0|16.5|0.25|2.8|5.28625050905124|5002
Rocky Bayou State Park Aquatic Preserve|2|15|0|16|0.8|2.78666666666667|4.5528431723903|5002
Rocky Bayou State Park Aquatic Preserve|3|15|0|28.1|1.4|4.77333333333333|7.86896858976236|5002
Rocky Bayou State Park Aquatic Preserve|4|14|0|40.6|2.25|9.91428571428571|12.5672870300914|5002
Rocky Bayou State Park Aquatic Preserve|5|16|0|50.5|1.3|8|15.4857784219371|5002
Rocky Bayou State Park Aquatic Preserve|6|12|0|39.5|5.5|9.81666666666667|11.8802229343433|5002
Rocky Bayou State Park Aquatic Preserve|7|13|0|41.9|4.2|8.23076923076923|11.3373559980112|5002
Rocky Bayou State Park Aquatic Preserve|8|17|0|25.3|2.7|5.39411764705882|8.02998058747928|5002
Rocky Bayou State Park Aquatic Preserve|9|16|0|29.3|1.4|4.275|7.86473140037217|5002
Rocky Bayou State Park Aquatic Preserve|10|16|0|30|2.2|5.23125|8.4953884549207|5002
Rocky Bayou State Park Aquatic Preserve|11|11|0|6|0.5|1.68181818181818|2.27104301228232|5002
Rocky Bayou State Park Aquatic Preserve|12|11|0|76.7|5.7|12.9|21.991589301367|5002
