AreaID|ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|Year|ParameterName|RelativeDepth|EarliestSampleDate|LastSampleDate|N_Data|Min|Max|Median|Mean|StandardDeviation
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|2012|Dissolved Oxygen Saturation|surface|2012-10-04T10:30:00Z|2012-12-04T13:00:00Z|4|86|93|87.6|88.55|3.32816265628149
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|2013|Dissolved Oxygen Saturation|surface|2013-01-09T12:40:00Z|2013-12-04T13:50:00Z|13|91.3|258.2|111.1|132.953846153846|52.2862731409914
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|2014|Dissolved Oxygen Saturation|surface|2014-01-13T14:00:00Z|2014-12-03T14:20:00Z|12|72.5|128.7|103.05|104|16.4505319062941
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|2015|Dissolved Oxygen Saturation|surface|2015-01-07T14:50:00Z|2015-12-09T10:30:00Z|13|79.7|118.1|101.2|98.7769230769231|12.0418820404837
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|2016|Dissolved Oxygen Saturation|surface|2016-01-07T13:10:00Z|2016-12-05T13:30:00Z|13|82.7|149.7|104.1|108.646153846154|19.1089252874416
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|2017|Dissolved Oxygen Saturation|surface|2017-01-04T13:10:00Z|2017-12-31T23:00:00Z|6920|8.00849882|187.05565531|95.468435665|93.6374665355173|24.798445991056
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|2018|Dissolved Oxygen Saturation|surface|2018-01-01T00:00:00Z|2018-12-31T23:00:00Z|10783|15.11423199|178.11199562|100.5008347|96.1148888432162|25.7795866971247
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|2019|Dissolved Oxygen Saturation|surface|2019-01-01T00:00:00Z|2019-12-31T23:00:00Z|10622|3.08060147|202.7135121|93.74317893|92.6847653614112|21.3254396327754
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|2020|Dissolved Oxygen Saturation|surface|2020-01-01T00:00:00Z|2020-12-31T23:00:00Z|12392|1.58200882|169.8104989|103.539444495|103.069991179085|17.8553937573924
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|2021|Dissolved Oxygen Saturation|surface|2021-01-01T00:00:00Z|2021-12-31T23:00:00Z|9639|0|202.0909076|104.9523488|107.636667548445|20.3785222161176
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|2022|Dissolved Oxygen Saturation|surface|2022-01-01T00:00:00Z|2022-12-31T23:00:00Z|8638|0|209.61956491|101.620018575|102.677115887281|21.5744789289206
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|2023|Dissolved Oxygen Saturation|surface|2023-01-01T00:00:00Z|2023-03-06T13:00:00Z|1550|70.39790946|150.66024805|100.62905807|102.390000640265|12.8701682101411
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2001|Dissolved Oxygen Saturation|bottom|2001-01-01T00:00:00Z|2001-12-31T23:30:00Z|16386|1.8|139.1|83.6|80.189619187111|15.639399445867
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2002|Dissolved Oxygen Saturation|bottom|2002-01-01T00:00:00Z|2002-12-31T23:30:00Z|14209|4.4|111.8|78.9|76.9930396227743|17.0356493958743
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2003|Dissolved Oxygen Saturation|bottom|2003-01-01T00:00:00Z|2003-12-31T23:30:00Z|16700|6.9|146.7|79.1|78.8513173652695|14.7119705285194
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2004|Dissolved Oxygen Saturation|bottom|2004-01-01T00:00:00Z|2004-12-31T23:30:00Z|15456|10.1|115.4|83.4|80.5935882505176|14.336769167137
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2005|Dissolved Oxygen Saturation|bottom|2005-01-01T00:00:00Z|2005-12-31T23:30:00Z|16640|8.6|114.1|80|77.7901802884616|14.4668970332192
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2006|Dissolved Oxygen Saturation|bottom|2006-01-01T00:00:00Z|2006-12-23T18:00:00Z|13480|37.1|110.1|87.1|85.9987537091988|8.72313592171989
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2007|Dissolved Oxygen Saturation|bottom|2007-01-01T00:00:00Z|2007-12-31T23:45:00Z|27037|29.2|115.8|86.9|83.2676554351444|13.3315967364954
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2008|Dissolved Oxygen Saturation|bottom|2008-01-01T00:00:00Z|2008-12-31T23:45:00Z|30575|15.6|114.6|88.6|84.2755094031071|13.2996463376875
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2009|Dissolved Oxygen Saturation|bottom|2009-01-01T00:00:00Z|2009-12-31T23:45:00Z|35040|32.4|107.6|82.5|78.8099172374429|16.1185243010819
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2010|Dissolved Oxygen Saturation|bottom|2010-01-13T11:00:00Z|2010-12-31T23:45:00Z|29917|30.9|136.2|86.6|85.4684159507972|11.4129177401527
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2011|Dissolved Oxygen Saturation|bottom|2011-01-01T00:00:00Z|2011-12-31T23:45:00Z|25732|29|115.8|87.8|85.0798694232862|12.4780401133742
